epoch,accuracy,dice_coef,dice_coef_edema,dice_coef_enhancing,dice_coef_necrotic,loss,lr,mean_io_u,precision,sensitivity,specificity,val_accuracy,val_dice_coef,val_dice_coef_edema,val_dice_coef_enhancing,val_dice_coef_necrotic,val_loss,val_mean_io_u,val_precision,val_sensitivity,val_specificity
10,0.9891996383666992,0.4341106712818146,0.3806765675544739,0.21840862929821014,0.14053519070148468,0.03700803592801094,0.001,0.4881373643875122,0.9933565258979797,0.9856860637664795,0.9978019595146179,0.9898215532302856,0.4362432062625885,0.37389087677001953,0.2212427258491516,0.15276919305324554,0.03615402802824974,0.4782547056674957,0.9936763644218445,0.9862440824508667,0.9979064464569092
11,0.9893220663070679,0.44037187099456787,0.39244112372398376,0.22541064023971558,0.14672432839870453,0.03628573566675186,0.001,0.4883914887905121,0.9935773611068726,0.985657811164856,0.9978763461112976,0.9897516965866089,0.4407348930835724,0.3910447061061859,0.22760070860385895,0.14728087186813354,0.0359947495162487,0.5210024118423462,0.99357008934021,0.9863579273223877,0.9978721737861633
12,0.9894301891326904,0.445747435092926,0.40428516268730164,0.23155087232589722,0.1501200795173645,0.03511865809559822,0.001,0.5063981413841248,0.9935654401779175,0.98597651720047,0.9978724718093872,0.9900210499763489,0.45679131150245667,0.42728203535079956,0.24922801554203033,0.15333198010921478,0.03333684056997299,0.5301748514175415,0.9938092827796936,0.9868708848953247,0.9979522824287415
13,0.9896488189697266,0.4505687654018402,0.4170617461204529,0.23641206324100494,0.1516781747341156,0.03464386239647865,0.001,0.5111966133117676,0.9934533834457397,0.9864532351493835,0.9978349208831787,0.9904110431671143,0.46490415930747986,0.44160518050193787,0.2579685151576996,0.16250339150428772,0.03180380165576935,0.5040382146835327,0.993604302406311,0.9878701567649841,0.9978822469711304
14,0.9898374080657959,0.4587212800979614,0.43434786796569824,0.2454426884651184,0.15783001482486725,0.03340095281600952,0.001,0.5089130997657776,0.9933172464370728,0.9870279431343079,0.99778813123703,0.9900387525558472,0.48238757252693176,0.47657346725463867,0.2757703363895416,0.18001854419708252,0.03465923294425011,0.533760666847229,0.9941399693489075,0.9865191578865051,0.9980639815330505
15,0.9897657036781311,0.458467036485672,0.4314568042755127,0.24362750351428986,0.16156914830207825,0.03372926265001297,0.001,0.5214899778366089,0.9933754801750183,0.9868360757827759,0.9978082180023193,0.9901300668716431,0.47687655687332153,0.4536285698413849,0.2700845003128052,0.1864279955625534,0.0329633466899395,0.4859957695007324,0.9942438006401062,0.986697793006897,0.9980978965759277
16,0.9900653958320618,0.46607834100723267,0.4478071630001068,0.24998508393764496,0.1691008061170578,0.03213239088654518,0.001,0.5305559039115906,0.9934341311454773,0.9873341917991638,0.997826874256134,0.9904854893684387,0.4648600220680237,0.4451863765716553,0.2532992660999298,0.16336508095264435,0.03143593668937683,0.5856465101242065,0.9932736158370972,0.9883516430854797,0.997771680355072
17,0.9899943470954895,0.4645571708679199,0.44342684745788574,0.2494552731513977,0.1679837703704834,0.03258164972066879,0.001,0.4971814751625061,0.9933298826217651,0.987307071685791,0.9977928996086121,0.9905937314033508,0.471999853849411,0.4687122404575348,0.25963959097862244,0.16198529303073883,0.030923765152692795,0.5529382228851318,0.992914080619812,0.9888618588447571,0.9976496696472168
18,0.990030825138092,0.46655189990997314,0.447649210691452,0.24712401628494263,0.17405341565608978,0.03241196274757385,0.001,0.5349900722503662,0.9933949708938599,0.9873103499412537,0.9978142976760864,0.9902457594871521,0.4788707196712494,0.46841496229171753,0.2660238444805145,0.18352144956588745,0.031598880887031555,0.5507532358169556,0.9936095476150513,0.9875359535217285,0.9978856444358826
19,0.9901719689369202,0.47205495834350586,0.45880255103111267,0.2527499198913574,0.17916320264339447,0.031344614923000336,0.001,0.5410630702972412,0.99354088306427,0.9874671101570129,0.9978632926940918,0.9906285405158997,0.4752712547779083,0.45269304513931274,0.26212847232818604,0.18854902684688568,0.03034857288002968,0.5383232831954956,0.9940328001976013,0.987814724445343,0.9980252385139465
20,0.98997563123703,0.46739137172698975,0.4449109733104706,0.2527468204498291,0.17454658448696136,0.03238392248749733,0.001,0.518182635307312,0.9933712482452393,0.9872140884399414,0.997807502746582,0.9902380704879761,0.45756885409355164,0.4139630198478699,0.2297341674566269,0.18910051882266998,0.03220883384346962,0.5403123497962952,0.9935093522071838,0.9876243472099304,0.9978505373001099
21,0.9902747869491577,0.4737592935562134,0.4598734676837921,0.2570144832134247,0.18059580028057098,0.031126845628023148,0.001,0.5275738835334778,0.9935160279273987,0.9876241087913513,0.9978542923927307,0.990373969078064,0.46748530864715576,0.42261508107185364,0.2529161274433136,0.1967647820711136,0.030936988070607185,0.5320558547973633,0.9935619235038757,0.9879831075668335,0.9978680610656738
22,0.9904252886772156,0.4807305932044983,0.4732706546783447,0.264868825674057,0.1871197521686554,0.030093029141426086,0.001,0.5230859518051147,0.9936270117759705,0.9878244400024414,0.9978911876678467,0.9908269643783569,0.49647754430770874,0.5012730956077576,0.2851903438568115,0.20155276358127594,0.028759870678186417,0.5328129529953003,0.9938840270042419,0.9884549975395203,0.9979749321937561
23,0.9903925061225891,0.47909510135650635,0.46869662404060364,0.262454092502594,0.18759366869926453,0.030453339219093323,0.001,0.5307110548019409,0.9935562610626221,0.9878644347190857,0.9978665709495544,0.9905108213424683,0.47460266947746277,0.4496521055698395,0.26831766963005066,0.18276168406009674,0.03019908256828785,0.5755527019500732,0.9931223392486572,0.9885201454162598,0.9977201223373413
24,0.990389347076416,0.4793970584869385,0.46930763125419617,0.2620036005973816,0.18862983584403992,0.030324334278702736,0.001,0.5411026477813721,0.9935351610183716,0.9878484606742859,0.997859001159668,0.9906108379364014,0.47289979457855225,0.45410993695259094,0.25808021426200867,0.18167619407176971,0.03005065582692623,0.5539236068725586,0.993198037147522,0.9887245297431946,0.997745156288147
25,0.9903278946876526,0.4813845753669739,0.47018980979919434,0.2669014632701874,0.19081316888332367,0.030258668586611748,0.001,0.5592330694198608,0.9935017228126526,0.9878039360046387,0.9978495240211487,0.9908053874969482,0.4770907461643219,0.4557991623878479,0.2627902626991272,0.19192558526992798,0.029317710548639297,0.6132808327674866,0.9935652017593384,0.9886541962623596,0.9978677034378052
26,0.9905229210853577,0.4844288229942322,0.47772011160850525,0.2677929401397705,0.19445770978927612,0.02941008098423481,0.001,0.5580397844314575,0.993644654750824,0.9880228638648987,0.9978964328765869,0.9908792972564697,0.4888124465942383,0.49138838052749634,0.2680003046989441,0.19799458980560303,0.02909594029188156,0.5452476739883423,0.9937028288841248,0.9886905550956726,0.9979133605957031
27,0.9904718399047852,0.48413190245628357,0.47834041714668274,0.2678322494029999,0.1926424503326416,0.02966122515499592,0.001,0.5319344997406006,0.9934810996055603,0.9880915284156799,0.9978416562080383,0.9909425377845764,0.4910775125026703,0.47048136591911316,0.2717060446739197,0.2242143750190735,0.028905438259243965,0.524107813835144,0.9946520328521729,0.9878096580505371,0.9982311129570007
28,0.9906502962112427,0.4888054430484772,0.4836983382701874,0.2720896005630493,0.20161578059196472,0.02875809371471405,0.001,0.5523407459259033,0.9937509894371033,0.9881829619407654,0.997931182384491,0.9908575415611267,0.48302143812179565,0.4887520372867584,0.2626158595085144,0.18289774656295776,0.029637837782502174,0.5144031643867493,0.9930922389030457,0.9892628192901611,0.997707724571228
29,0.9905016422271729,0.48466387391090393,0.47557246685028076,0.2705535888671875,0.19481202960014343,0.029609758406877518,0.001,0.5492849349975586,0.9935596585273743,0.9880661964416504,0.9978677034378052,0.9908212423324585,0.4943898916244507,0.5025380849838257,0.27631083130836487,0.20083904266357422,0.029045458883047104,0.5626247525215149,0.9934568405151367,0.9887620210647583,0.9978311061859131
30,0.9906350374221802,0.4905470907688141,0.4873150587081909,0.27683958411216736,0.20020198822021484,0.02861659787595272,0.001,0.5824492573738098,0.9936470985412598,0.9881879687309265,0.997896671295166,0.9910040497779846,0.5023303031921387,0.5032883286476135,0.28738638758659363,0.22066691517829895,0.02797863818705082,0.5550927519798279,0.9941906929016113,0.9884481430053711,0.9980772137641907
31,0.9907388091087341,0.4924687147140503,0.4912510812282562,0.27685049176216125,0.20388391613960266,0.028288202360272408,0.001,0.5627520680427551,0.9937499761581421,0.9882887005805969,0.997931182384491,0.9910466074943542,0.4927407205104828,0.49825727939605713,0.27511125802993774,0.1996162235736847,0.027933303266763687,0.5209147334098816,0.9937432408332825,0.9889103174209595,0.9979264736175537
32,0.9907357692718506,0.49352478981018066,0.49418485164642334,0.2788781523704529,0.20316185057163239,0.02834256738424301,0.001,0.5497338175773621,0.993644654750824,0.9883930683135986,0.997895359992981,0.9908266663551331,0.4811401069164276,0.4668703079223633,0.26473817229270935,0.19509266316890717,0.028733184561133385,0.48649200797080994,0.9934666156768799,0.9887154698371887,0.9978349208831787
33,0.9907832145690918,0.49607059359550476,0.49669620394706726,0.282221257686615,0.20743516087532043,0.027933144941926003,0.001,0.5505330562591553,0.9937515258789062,0.9883936047554016,0.9979308843612671,0.9908207058906555,0.49379417300224304,0.48009970784187317,0.2905236482620239,0.2066042721271515,0.028025183826684952,0.5506182909011841,0.9936438202857971,0.9886977672576904,0.9978939294815063
34,0.9906879663467407,0.4916349947452545,0.4885137975215912,0.27648109197616577,0.20370493829250336,0.028685709461569786,0.001,0.555402934551239,0.9936787486076355,0.9882761240005493,0.9979068636894226,0.9899923205375671,0.5137422680854797,0.5139191746711731,0.314437597990036,0.2291952520608902,0.03134951367974281,0.5627768635749817,0.9937658309936523,0.9871159791946411,0.9979386925697327
35,0.9905871748924255,0.4919213056564331,0.48956266045570374,0.27398645877838135,0.20632797479629517,0.028776973485946655,0.001,0.5823825597763062,0.9936712384223938,0.988200843334198,0.9979048371315002,0.9909541606903076,0.5044271349906921,0.5057772397994995,0.2989193797111511,0.21504344046115875,0.02787112444639206,0.5743588209152222,0.9941813945770264,0.9883589148521423,0.998073399066925
36,0.9909030795097351,0.5021536350250244,0.5092246532440186,0.289930522441864,0.21146158874034882,0.027265023440122604,0.001,0.592350959777832,0.9938035607337952,0.9885969758033752,0.9979478716850281,0.9910675287246704,0.5091091990470886,0.5096927881240845,0.31038546562194824,0.21830886602401733,0.02741466648876667,0.5890428423881531,0.9936872720718384,0.9891113042831421,0.9979072213172913
37,0.9909517765045166,0.5035895109176636,0.509024977684021,0.2924347221851349,0.2148694396018982,0.027044275775551796,0.001,0.5873498916625977,0.9939054846763611,0.9886259436607361,0.9979810118675232,0.9909448623657227,0.5109333992004395,0.5218924283981323,0.303581565618515,0.22025248408317566,0.027578527107834816,0.5544784665107727,0.9935208559036255,0.9890375137329102,0.997852087020874
38,0.9908244013786316,0.4998137652873993,0.5040715336799622,0.28280362486839294,0.21441762149333954,0.027511246502399445,0.001,0.5789855718612671,0.9938011169433594,0.9885621666908264,0.9979467988014221,0.9911496639251709,0.5156159996986389,0.522174596786499,0.30742892622947693,0.2347661256790161,0.026912076398730278,0.5979410409927368,0.9943104386329651,0.9887533187866211,0.9981160759925842
39,0.991064190864563,0.507949948310852,0.5169523358345032,0.2954586446285248,0.22129450738430023,0.026521779596805573,0.001,0.5961868762969971,0.9939401149749756,0.9888748526573181,0.9979926347732544,0.9908115267753601,0.4786762297153473,0.45647522807121277,0.26054733991622925,0.19982263445854187,0.029000941663980484,0.5277091860771179,0.9931783080101013,0.9892096519470215,0.9977368116378784
40,0.9910372495651245,0.5085238218307495,0.5176013112068176,0.29710641503334045,0.22130446135997772,0.0265911053866148,0.001,0.5882887244224548,0.9941203594207764,0.9886531829833984,0.9980521202087402,0.9910943508148193,0.5168189406394958,0.5186511874198914,0.30820807814598083,0.24237151443958282,0.0270502008497715,0.5939916968345642,0.9952268600463867,0.9877142906188965,0.9984227418899536
41,0.9910533428192139,0.5090962052345276,0.5189135670661926,0.2979283332824707,0.2214549481868744,0.0264675822108984,0.001,0.5861977338790894,0.9943488836288452,0.9885552525520325,0.9981290698051453,0.9907588958740234,0.526281476020813,0.5222850441932678,0.32147282361984253,0.2635137736797333,0.02819853089749813,0.49236801266670227,0.9958158731460571,0.986619770526886,0.9986202120780945
42,0.9911589622497559,0.5121767520904541,0.5249331593513489,0.2994603216648102,0.22617699205875397,0.026096774265170097,0.001,0.6030368208885193,0.9943292737007141,0.9887811541557312,0.9981229901313782,0.9911553859710693,0.5024363994598389,0.5139293670654297,0.2906627953052521,0.20708556473255157,0.027140995487570763,0.6484076976776123,0.9936221837997437,0.9895347952842712,0.9978843927383423
43,0.9909728169441223,0.511170506477356,0.5194035172462463,0.300510048866272,0.22672158479690552,0.026583043858408928,0.001,0.6098669767379761,0.9943950772285461,0.9884657263755798,0.9981441497802734,0.9911462068557739,0.5112646222114563,0.5154443979263306,0.29135867953300476,0.24019360542297363,0.026739707216620445,0.5317235589027405,0.9943455457687378,0.9889425039291382,0.9981269836425781
44,0.9912430644035339,0.5207166075706482,0.5334427952766418,0.3172735273838043,0.2339426428079605,0.0252608023583889,0.001,0.5971847176551819,0.9947758913040161,0.9886418581008911,0.9982702732086182,0.9906328916549683,0.5206056833267212,0.5333091616630554,0.3171091079711914,0.23417451977729797,0.02821442112326622,0.6500422358512878,0.9945653080940247,0.9878832697868347,0.9982033967971802
45,0.9913607239723206,0.5222421884536743,0.5382814407348633,0.3194032609462738,0.23306503891944885,0.025226803496479988,0.001,0.5965058207511902,0.9947718977928162,0.9888187050819397,0.9982692003250122,0.9888952970504761,0.5209861397743225,0.5190696120262146,0.33658260107040405,0.23137158155441284,0.034145716577768326,0.5435166358947754,0.9937460422515869,0.9852367639541626,0.9979383945465088
46,0.9913714528083801,0.5234977602958679,0.5394243597984314,0.3236548602581024,0.2327183336019516,0.025353604927659035,0.001,0.6023766994476318,0.9947769045829773,0.9888112545013428,0.9982714653015137,0.9912074208259583,0.5218035578727722,0.5281204581260681,0.33308395743370056,0.228011816740036,0.027953900396823883,0.6095207333564758,0.9948979616165161,0.9883981943130493,0.9983114004135132
47,0.9915275573730469,0.5284876823425293,0.5467270016670227,0.3304862976074219,0.23847776651382446,0.024731557816267014,0.001,0.6310266852378845,0.9949743151664734,0.9889342784881592,0.99833744764328,0.9912578463554382,0.49216118454933167,0.5063940286636353,0.26936137676239014,0.19490377604961395,0.02755170315504074,0.6154757738113403,0.9936228394508362,0.9897726774215698,0.9978843927383423
48,0.9914839863777161,0.5285109281539917,0.5420803427696228,0.3507959246635437,0.22303003072738647,0.025508519262075424,0.001,0.5873433351516724,0.9947621822357178,0.9889369010925293,0.9982661008834839,0.991623044013977,0.5487403273582458,0.5201874375343323,0.41824692487716675,0.2584671676158905,0.02629522606730461,0.5897443890571594,0.9956651329994202,0.9883084297180176,0.998567521572113
49,0.9918636679649353,0.5406331419944763,0.5571393370628357,0.3819888234138489,0.22516170144081116,0.024516498669981956,0.001,0.5731488466262817,0.9948606491088867,0.989581286907196,0.9982979893684387,0.991814136505127,0.5321431756019592,0.4992309510707855,0.3895133137702942,0.24167793989181519,0.026010841131210327,0.5237149000167847,0.9951860904693604,0.9890358448028564,0.9984066486358643
50,0.9919431209564209,0.5441638827323914,0.5618054866790771,0.39198002219200134,0.22459842264652252,0.02408340387046337,0.001,0.5908028483390808,0.9948217272758484,0.9897798299789429,0.9982843995094299,0.9920774698257446,0.5530078411102295,0.5602993369102478,0.4242958426475525,0.22921651601791382,0.025007322430610657,0.6378806233406067,0.9949092864990234,0.9899755716323853,0.9983128309249878
51,0.9920816421508789,0.5518947839736938,0.5679069757461548,0.4135085940361023,0.22784055769443512,0.023578504100441933,0.001,0.5984087586402893,0.994762659072876,0.9900786876678467,0.9982653260231018,0.9918010234832764,0.5498285889625549,0.5724571943283081,0.4121416211128235,0.21658124029636383,0.025568878278136253,0.5846656560897827,0.9943633079528809,0.9900410771369934,0.9981305599212646
52,0.9920259118080139,0.5519897937774658,0.5658809542655945,0.41539880633354187,0.22840562462806702,0.023827066645026207,0.001,0.6121403574943542,0.9947976469993591,0.9899793267250061,0.99827641248703,0.9918261766433716,0.5261098146438599,0.510087788105011,0.39766478538513184,0.19870156049728394,0.027754368260502815,0.6313850283622742,0.993919312953949,0.9903920888900757,0.997981607913971
53,0.9919647574424744,0.5534845590591431,0.5607107281684875,0.4302401542663574,0.22478346526622772,0.024308545514941216,0.001,0.5939192771911621,0.9945734739303589,0.9900414347648621,0.9982017874717712,0.9915116429328918,0.5678749680519104,0.5716256499290466,0.44219160079956055,0.2597793936729431,0.026374518871307373,0.5755899548530579,0.9948360919952393,0.9889537692070007,0.998291015625
54,0.9923275709152222,0.566538393497467,0.580835223197937,0.4505729377269745,0.23636436462402344,0.022723043337464333,0.001,0.622932493686676,0.9948597550392151,0.9904096722602844,0.9982962012290955,0.9922088980674744,0.5512224435806274,0.5443750023841858,0.4186776280403137,0.24362388253211975,0.02478364296257496,0.49124854803085327,0.9947531819343567,0.9903275370597839,0.9982602000236511
55,0.9922165274620056,0.563018798828125,0.5698838233947754,0.450825959444046,0.2330629825592041,0.023459523916244507,0.001,0.60177081823349,0.9947402477264404,0.990331768989563,0.998256266117096,0.9919714331626892,0.5692634582519531,0.5912977457046509,0.4626895487308502,0.2249281108379364,0.02482345513999462,0.5904388427734375,0.9943031668663025,0.9903208613395691,0.998110830783844
56,0.9923528432846069,0.5715969204902649,0.583949089050293,0.4653954803943634,0.23869022727012634,0.022714538499712944,0.001,0.6115467548370361,0.9948183298110962,0.9905335307121277,0.9982821345329285,0.9919852018356323,0.5580921769142151,0.48387396335601807,0.4902077913284302,0.26013609766960144,0.02596907876431942,0.6228581070899963,0.9950385093688965,0.9893669486045837,0.9983570575714111
57,0.992464542388916,0.576403021812439,0.5862453579902649,0.479128897190094,0.24184778332710266,0.022337401285767555,0.001,0.6293226480484009,0.9949221014976501,0.9906235933303833,0.9983169436454773,0.9918513894081116,0.5501603484153748,0.5715863704681396,0.408186137676239,0.22286444902420044,0.026870759204030037,0.6764944195747375,0.9939746856689453,0.9904236197471619,0.9980001449584961
58,0.9918516874313354,0.5572831630706787,0.5476793646812439,0.4558716416358948,0.22755040228366852,0.02531573362648487,0.001,0.629422664642334,0.9943575263023376,0.9899622201919556,0.9981287121772766,0.9917713403701782,0.5539734959602356,0.5827499032020569,0.39192286133766174,0.24315640330314636,0.026032829657197,0.6855762004852295,0.9940244555473328,0.9902471303939819,0.9980173707008362
59,0.99260014295578,0.5828549861907959,0.5944473147392273,0.4938640594482422,0.24467845261096954,0.021903494372963905,0.001,0.6556400060653687,0.9949211478233337,0.9908775687217712,0.9983158707618713,0.9923077821731567,0.5806392431259155,0.5924234986305237,0.4986887574195862,0.23321062326431274,0.024082152172923088,0.5851491689682007,0.9944789409637451,0.9907740354537964,0.9981685280799866
60,0.9926018118858337,0.5863423347473145,0.5944644808769226,0.5042896270751953,0.248186394572258,0.021851524710655212,0.001,0.6262873411178589,0.9949315190315247,0.9908835887908936,0.9983189702033997,0.9919263124465942,0.5512964129447937,0.5678449273109436,0.4205251634120941,0.2187877744436264,0.026140479370951653,0.7193626761436462,0.9939061999320984,0.990638792514801,0.9979773163795471
61,0.9926390647888184,0.5874269008636475,0.5957244634628296,0.5025188326835632,0.25300437211990356,0.021612823009490967,0.001,0.6176280975341797,0.9950112700462341,0.9908730983734131,0.9983460903167725,0.9923023581504822,0.5829091668128967,0.5892391800880432,0.48286134004592896,0.26133087277412415,0.02408447489142418,0.590515673160553,0.9947774410247803,0.9904401898384094,0.9982683062553406
62,0.9923099279403687,0.5811064839363098,0.5744428038597107,0.5071194767951965,0.24462462961673737,0.02315918356180191,0.001,0.6100648045539856,0.9946367144584656,0.9905704855918884,0.9982219338417053,0.9919288754463196,0.5843678712844849,0.5710577964782715,0.49784544110298157,0.2705960273742676,0.025743167847394943,0.6289768218994141,0.9950137138366699,0.9895437359809875,0.9983494281768799
63,0.9926851391792297,0.590961754322052,0.5978640913963318,0.5123215913772583,0.2552169859409332,0.02154756709933281,0.001,0.6544151306152344,0.9949728846549988,0.9909878969192505,0.9983320236206055,0.9922229647636414,0.5749711990356445,0.5892438888549805,0.5125554800033569,0.19989332556724548,0.024664610624313354,0.6728368997573853,0.9940381050109863,0.990987241268158,0.9980207681655884
64,0.9927464127540588,0.5936629772186279,0.6007624268531799,0.5200285315513611,0.25539106130599976,0.021243514493107796,0.001,0.6593203544616699,0.9950143098831177,0.9910452961921692,0.9983464479446411,0.9924677014350891,0.5902013182640076,0.5821788907051086,0.5308440327644348,0.24951988458633423,0.024037206545472145,0.6585782170295715,0.9947041869163513,0.9908108115196228,0.9982433319091797
65,0.9928416609764099,0.5993577241897583,0.6075881123542786,0.5291963219642639,0.2621465027332306,0.02092059887945652,0.001,0.6389859318733215,0.9950828552246094,0.9911637902259827,0.9983691573143005,0.991666316986084,0.5837621688842773,0.5505383610725403,0.5509600043296814,0.23551756143569946,0.026061860844492912,0.6740094423294067,0.9943544864654541,0.9896665215492249,0.9981290698051453
66,0.9928366541862488,0.6007564663887024,0.6062885522842407,0.5357764363288879,0.2624846398830414,0.021092399954795837,0.001,0.6468487977981567,0.995039701461792,0.9911636114120483,0.9983552694320679,0.9916126728057861,0.6044690608978271,0.5683273673057556,0.5610190629959106,0.2906264662742615,0.0257270410656929,0.7092088460922241,0.9951685070991516,0.9888235330581665,0.9984023571014404
67,0.9928740859031677,0.6015712022781372,0.6053723096847534,0.5379738807678223,0.26444754004478455,0.02096383646130562,0.001,0.6574753522872925,0.9950866103172302,0.9911642074584961,0.9983694553375244,0.9924741983413696,0.5912749171257019,0.5932668447494507,0.5447972416877747,0.22883103787899017,0.024115191772580147,0.6490488052368164,0.9944062829017639,0.991073727607727,0.9981433749198914
68,0.9933896064758301,0.6200256943702698,0.6380670666694641,0.5659573674201965,0.2773721218109131,0.018968570977449417,0.00020000001,0.6948080062866211,0.9954833388328552,0.991766631603241,0.9985014200210571,0.9926841855049133,0.5925713777542114,0.6079200506210327,0.5006486177444458,0.2633897364139557,0.023375999182462692,0.6938431859016418,0.9947144389152527,0.9911944270133972,0.9982455968856812
69,0.993496835231781,0.6247063279151917,0.6445660591125488,0.5697803497314453,0.28572794795036316,0.01861027255654335,0.00020000001,0.7063392400741577,0.9956211447715759,0.9918373227119446,0.9985480904579163,0.9926865100860596,0.5943716168403625,0.6063821315765381,0.518962025642395,0.253829687833786,0.023452768102288246,0.6890093088150024,0.9945980310440063,0.9912942051887512,0.9982072710990906
70,0.993556797504425,0.62760990858078,0.6508357524871826,0.5744305849075317,0.2864033579826355,0.018388383090496063,0.00020000001,0.702966034412384,0.9956507682800293,0.9919148087501526,0.9985567927360535,0.9926726222038269,0.6042922139167786,0.5990183353424072,0.543046772480011,0.27680420875549316,0.0234875176101923,0.6946460604667664,0.9949387311935425,0.9909253716468811,0.9983213543891907
71,0.9935935139656067,0.6287876963615417,0.6509500741958618,0.575053870677948,0.29036909341812134,0.018301619216799736,0.00020000001,0.7090463042259216,0.9956875443458557,0.9919321537017822,0.9985687732696533,0.9926726222038269,0.6049729585647583,0.588254451751709,0.5534441471099854,0.27990972995758057,0.023611677810549736,0.6901204586029053,0.9950104355812073,0.9908238649368286,0.9983455538749695
72,0.9936479926109314,0.630698025226593,0.6521502137184143,0.5795074105262756,0.292336106300354,0.018126502633094788,0.00020000001,0.7064685225486755,0.9957473278045654,0.9919682145118713,0.9985894560813904,0.9926371574401855,0.6051060557365417,0.6098365187644958,0.5416179299354553,0.27067553997039795,0.023414209485054016,0.6762200593948364,0.9947620034217834,0.99103844165802,0.9982619285583496
73,0.9936835169792175,0.6324241161346436,0.6555494070053101,0.5822574496269226,0.293086975812912,0.018056603148579597,0.00020000001,0.7028311491012573,0.9957423210144043,0.992024838924408,0.9985873103141785,0.9925505518913269,0.6019644141197205,0.6149786710739136,0.5191015005111694,0.2755037546157837,0.023652972653508186,0.6877949833869934,0.994648814201355,0.9909876585006714,0.9982243776321411
