epoch,accuracy,dice_coef,dice_coef_edema,dice_coef_enhancing,dice_coef_necrotic,loss,lr,mean_io_u_2,precision,sensitivity,specificity,val_accuracy,val_dice_coef,val_dice_coef_edema,val_dice_coef_enhancing,val_dice_coef_necrotic,val_loss,val_mean_io_u_2,val_precision,val_sensitivity,val_specificity
10,0.9910448789596558,0.5268150568008423,0.49571630358695984,0.37660345435142517,0.2371973693370819,0.027725424617528915,0.001,0.8028607368469238,0.993868887424469,0.9889190196990967,0.9979676008224487,0.991421103477478,0.5486510396003723,0.5691453814506531,0.3744543492794037,0.25315189361572266,0.026104874908924103,0.829479455947876,0.9942219257354736,0.9890848994255066,0.9980854988098145
11,0.9913817048072815,0.5425073504447937,0.5228233933448792,0.4037631154060364,0.2455626130104065,0.02626987174153328,0.001,0.7943418025970459,0.9940857887268066,0.9893544912338257,0.9980395436286926,0.99180668592453,0.5809156894683838,0.5547044277191162,0.5105095505714417,0.2605176568031311,0.02532115764915943,0.8202468156814575,0.9943170547485352,0.9898512363433838,0.9981160759925842
12,0.9917134642601013,0.5566475987434387,0.546405553817749,0.42433688044548035,0.2578032314777374,0.024858837947249413,0.001,0.8285801410675049,0.99432772397995,0.9897477030754089,0.9981197714805603,0.9923166632652283,0.59764164686203,0.601966142654419,0.521155059337616,0.26920536160469055,0.022716253995895386,0.8324973583221436,0.9946277141571045,0.9906018972396851,0.9982178807258606
13,0.9917044043540955,0.5546001195907593,0.5441238284111023,0.42764511704444885,0.2486163079738617,0.025356458500027657,0.001,0.8197966814041138,0.9942585229873657,0.9897908568382263,0.9980957508087158,0.9901904463768005,0.4815638065338135,0.4447769522666931,0.29054322838783264,0.1938876211643219,0.03321817144751549,0.38295796513557434,0.9916683435440063,0.9892004728317261,0.9972306489944458
14,0.9914502501487732,0.549370288848877,0.5277943015098572,0.4167155921459198,0.25506141781806946,0.025939075276255608,0.001,0.7622050046920776,0.9941794276237488,0.989375650882721,0.998071014881134,0.9919800162315369,0.5655767917633057,0.5871224999427795,0.41976213455200195,0.25731518864631653,0.0242092814296484,0.8194304704666138,0.9944456815719604,0.9900429844856262,0.9981580376625061
15,0.991862952709198,0.5630271434783936,0.5555545687675476,0.43602028489112854,0.26241517066955566,0.024394571781158447,0.001,0.823349118232727,0.9945166707038879,0.9898916482925415,0.9981824159622192,0.9922206997871399,0.5839312076568604,0.5729464292526245,0.5149385333061218,0.24962246417999268,0.023017384111881256,0.8322890996932983,0.994513988494873,0.9905207753181458,0.9981802105903625
16,0.9921712279319763,0.5803166031837463,0.5707191228866577,0.4894377589225769,0.26287907361984253,0.023081008344888687,0.001,0.8211554288864136,0.9947153329849243,0.9902744889259338,0.9982486367225647,0.9928359389305115,0.6229903697967529,0.5970368385314941,0.5964709520339966,0.3000359535217285,0.021182110533118248,0.8204326629638672,0.9951052069664001,0.9911354780197144,0.9983765482902527
17,0.9923352599143982,0.5895896553993225,0.5786411762237549,0.5072092413902283,0.27423664927482605,0.022699423134326935,0.001,0.8142074346542358,0.9947859644889832,0.99052494764328,0.9982703924179077,0.9920146465301514,0.6115453243255615,0.6363668441772461,0.5419886112213135,0.26968684792518616,0.022823050618171692,0.8245820999145508,0.9939780831336975,0.9904919862747192,0.9980014562606812
18,0.9922277927398682,0.5845389366149902,0.5762982964515686,0.5012480020523071,0.26239705085754395,0.02333386056125164,0.001,0.8121691942214966,0.9946171045303345,0.9904555082321167,0.9982150197029114,0.9920119643211365,0.5479698181152344,0.6106327176094055,0.3612448573112488,0.2218450903892517,0.024416042491793633,0.7797911763191223,0.99355149269104,0.9909273982048035,0.997857391834259
19,0.9926319718360901,0.6014947295188904,0.5962642431259155,0.5332722067832947,0.2780378460884094,0.021417507901787758,0.001,0.809649646282196,0.994957685470581,0.9909316301345825,0.9983277916908264,0.9927564859390259,0.5945129990577698,0.6289166212081909,0.47451165318489075,0.2762618660926819,0.0218339953571558,0.8261191844940186,0.9951719641685486,0.990889847278595,0.9983986020088196
20,0.992712140083313,0.609229564666748,0.6040842533111572,0.5492494702339172,0.28514763712882996,0.021158872172236443,0.001,0.8239098191261292,0.9950768947601318,0.9909664392471313,0.998367190361023,0.9925572872161865,0.6356099843978882,0.6510811448097229,0.5752289295196533,0.3178531527519226,0.021461766213178635,0.8007625341415405,0.9945356845855713,0.9910129308700562,0.9981861710548401
21,0.9928852319717407,0.6192984580993652,0.6088852882385254,0.5727857947349548,0.29706689715385437,0.020716886967420578,0.001,0.8118317127227783,0.9950968623161316,0.9912425875663757,0.9983730316162109,0.9928016662597656,0.6265497803688049,0.6202552914619446,0.6007369160652161,0.28685346245765686,0.021111009642481804,0.8033578395843506,0.994770884513855,0.9912897944450378,0.9982641935348511
22,0.9926683902740479,0.6130695939064026,0.5995738506317139,0.5650745630264282,0.2892298102378845,0.02135564014315605,0.001,0.8052353262901306,0.9949432611465454,0.9910084009170532,0.9983229041099548,0.9935635328292847,0.6600203514099121,0.6635332107543945,0.6579874157905579,0.31995269656181335,0.01876840740442276,0.8098490834236145,0.995654284954071,0.9919447898864746,0.9985581636428833
23,0.9929215908050537,0.6204520463943481,0.6066899299621582,0.5790839195251465,0.29758745431900024,0.020768748596310616,0.001,0.7860043048858643,0.9950829148292542,0.9912956953048706,0.9983693361282349,0.9933909773826599,0.6579053997993469,0.6703506112098694,0.6506310701370239,0.31205204129219055,0.019019145518541336,0.835249662399292,0.9953134059906006,0.991959810256958,0.9984439015388489
24,0.993379533290863,0.6389048099517822,0.6328596472740173,0.6092098355293274,0.31491807103157043,0.01909269392490387,0.001,0.8122974634170532,0.9954307675361633,0.991852879524231,0.9984829425811768,0.9936072826385498,0.6510285139083862,0.6693947911262512,0.6438473463058472,0.29217326641082764,0.018491001799702644,0.8090075254440308,0.995465099811554,0.9921987652778625,0.9984945058822632
25,0.9932928085327148,0.6385363936424255,0.6330296993255615,0.6054109930992126,0.3171227276325226,0.01939019002020359,0.001,0.8072289228439331,0.9953778982162476,0.9917333126068115,0.9984676837921143,0.9939826726913452,0.6794990301132202,0.6787176132202148,0.6839016079902649,0.3567425310611725,0.018779795616865158,0.842714786529541,0.9954482316970825,0.9928200244903564,0.998487114906311
26,0.9933854937553406,0.6421672701835632,0.6359488368034363,0.608677327632904,0.3254520893096924,0.01940145343542099,0.001,0.8073761463165283,0.9953795075416565,0.9918885827064514,0.9984667301177979,0.9943277835845947,0.684887170791626,0.6764965653419495,0.6820809245109558,0.3822084367275238,0.017872290685772896,0.8292650580406189,0.9960259795188904,0.9929066896438599,0.9986798763275146
27,0.9934277534484863,0.6449314951896667,0.6373773813247681,0.6152735948562622,0.328464537858963,0.019182492047548294,0.001,0.7966315150260925,0.9954115748405457,0.991908073425293,0.9984777569770813,0.9928838014602661,0.6028897166252136,0.6651753187179565,0.4461243450641632,0.3016207218170166,0.02018902450799942,0.815658688545227,0.9945071339607239,0.9917622804641724,0.9981752038002014
28,0.9936540722846985,0.6534279584884644,0.6483049392700195,0.6284383535385132,0.33828821778297424,0.018472127616405487,0.001,0.816317081451416,0.9955753684043884,0.9921918511390686,0.9985306859016418,0.9943419694900513,0.6754615306854248,0.6954842209815979,0.6454747319221497,0.3621007800102234,0.01727759651839733,0.8269613981246948,0.9958537817001343,0.9931343793869019,0.998622477054596
29,0.9936459064483643,0.6541874408721924,0.6463167071342468,0.62948077917099,0.342289000749588,0.018389476463198662,0.001,0.807976245880127,0.9955141544342041,0.9922348856925964,0.9985109567642212,0.9942578673362732,0.6741687059402466,0.6804403066635132,0.6726785898208618,0.3448338210582733,0.018133364617824554,0.8319682478904724,0.9959527850151062,0.9928780794143677,0.998656153678894
30,0.9938860535621643,0.6654055714607239,0.6621811985969543,0.6539340615272522,0.34677204489707947,0.01775471866130829,0.001,0.8093007802963257,0.9956836104393005,0.9925158619880676,0.9985668659210205,0.9943755865097046,0.6913129687309265,0.7007718682289124,0.6625695824623108,0.40315404534339905,0.017207421362400055,0.8034780025482178,0.9959454536437988,0.9931430220603943,0.9986528158187866
31,0.9937431812286377,0.6600742936134338,0.6510015726089478,0.6396707892417908,0.35098299384117126,0.01864570751786232,0.001,0.7674441933631897,0.9955507516860962,0.9923458099365234,0.9985231161117554,0.9942155480384827,0.6921428442001343,0.6911045908927917,0.680280327796936,0.3985029458999634,0.017880387604236603,0.8412107229232788,0.9957895874977112,0.9929369688034058,0.9986014366149902
32,0.9932205080986023,0.6381358504295349,0.627333402633667,0.6042192578315735,0.32255518436431885,0.02100464329123497,0.001,0.7883180379867554,0.9951916933059692,0.9917149543762207,0.9984036684036255,0.9932603240013123,0.652036190032959,0.6468781232833862,0.5900811553001404,0.3727475106716156,0.020167626440525055,0.7776055335998535,0.9951592087745667,0.9918196201324463,0.9983930587768555
33,0.9936803579330444,0.6562436819076538,0.6471308469772339,0.635915219783783,0.3433006703853607,0.018702277913689613,0.001,0.806138277053833,0.9954999089241028,0.9923118948936462,0.9985060691833496,0.9940571188926697,0.701049268245697,0.692682683467865,0.6984544396400452,0.41443732380867004,0.01781279966235161,0.8100411891937256,0.9958003163337708,0.992694616317749,0.9986054301261902
34,0.994053304195404,0.6726866960525513,0.6628369092941284,0.6634977459907532,0.3656771183013916,0.01747784949839115,0.001,0.7989003658294678,0.9957587122917175,0.9927417635917664,0.9985918998718262,0.9944371581077576,0.6954565048217773,0.7009246349334717,0.7101669907569885,0.37197741866111755,0.017074890434741974,0.8213891983032227,0.9958982467651367,0.9932557940483093,0.9986371994018555
35,0.9941034317016602,0.6752941012382507,0.6692053079605103,0.6633905172348022,0.36982232332229614,0.017341071739792824,0.001,0.7980790138244629,0.9958006143569946,0.9927794933319092,0.9986054301261902,0.9932870864868164,0.6767709851264954,0.6692883968353271,0.6146731972694397,0.4244937002658844,0.020065585151314735,0.8161712884902954,0.9946971535682678,0.9922962188720703,0.998237669467926
36,0.994121253490448,0.6772765517234802,0.6695576310157776,0.6702327132225037,0.37056612968444824,0.017270289361476898,0.001,0.7956613302230835,0.9958063960075378,0.9928059577941895,0.9986071586608887,0.994612455368042,0.6946045756340027,0.7014841437339783,0.6855815649032593,0.3925255239009857,0.01628071814775467,0.7798187732696533,0.9960541129112244,0.9934656023979187,0.998688817024231
37,0.994274914264679,0.6817283630371094,0.6782914400100708,0.6710989475250244,0.3787132799625397,0.016757935285568237,0.001,0.7994805574417114,0.9958942532539368,0.993025541305542,0.9986360669136047,0.994727373123169,0.703534722328186,0.6959813833236694,0.7034348249435425,0.4159085154533386,0.01618145778775215,0.8098464012145996,0.996361494064331,0.9933808445930481,0.998791515827179
38,0.994206964969635,0.6785311102867126,0.6747615337371826,0.6627053022384644,0.3778581917285919,0.01693025417625904,0.001,0.808021605014801,0.9958821535110474,0.9929054975509644,0.9986329078674316,0.99443119764328,0.6850879788398743,0.6918327808380127,0.6599958539009094,0.3897525370121002,0.01679927669465542,0.8266124725341797,0.9959909319877625,0.9931978583335876,0.9986681342124939
39,0.9938703179359436,0.6679929494857788,0.6591053009033203,0.6489439606666565,0.3652755320072174,0.018404897302389145,0.001,0.8003097772598267,0.995602548122406,0.9925470352172852,0.998539924621582,0.9944390058517456,0.6977222561836243,0.7101261019706726,0.7072939276695251,0.37465885281562805,0.016943037509918213,0.829630970954895,0.9957984685897827,0.9934154152870178,0.9986040592193604
40,0.9943591356277466,0.6865801215171814,0.6823089122772217,0.6780352592468262,0.3871540427207947,0.016499066725373268,0.001,0.8063373565673828,0.995930016040802,0.9931462407112122,0.9986478090286255,0.9943886995315552,0.7037479877471924,0.7086993455886841,0.7210747003555298,0.38652095198631287,0.016929663717746735,0.7642749547958374,0.9960018992424011,0.9929986596107483,0.998672366142273
41,0.9940908551216125,0.6748661398887634,0.6703432202339172,0.6617221832275391,0.36868393421173096,0.01757700927555561,0.001,0.7808020114898682,0.9957612752914429,0.9927895665168762,0.9985933303833008,0.994467556476593,0.7024109363555908,0.6759962439537048,0.7159054279327393,0.41902440786361694,0.017431462183594704,0.8216297626495361,0.9960631728172302,0.9931403994560242,0.9986922740936279
42,0.9943423867225647,0.6864707469940186,0.6862080693244934,0.6765730977058411,0.384278804063797,0.016553008928894997,0.001,0.8244547843933105,0.9959427714347839,0.9931083917617798,0.9986526966094971,0.9941685795783997,0.6644344925880432,0.7115938067436218,0.6004340052604675,0.34689027070999146,0.01733897440135479,0.8350790143013,0.9958215355873108,0.9929758310317993,0.9986119866371155
43,0.9943926930427551,0.6865806579589844,0.6878645420074463,0.6742221713066101,0.3854094445705414,0.016494374722242355,0.001,0.8332256078720093,0.9960296154022217,0.9931238293647766,0.998681366443634,0.9935147762298584,0.66499924659729,0.6173371076583862,0.7082960605621338,0.33583176136016846,0.018299493938684464,0.8368068337440491,0.9952678680419922,0.9922195076942444,0.998429000377655
44,0.9944002032279968,0.6883754134178162,0.6864966750144958,0.6747789978981018,0.3934149146080017,0.016664229333400726,0.001,0.8358466625213623,0.9960008859634399,0.9931433796882629,0.9986727833747864,0.9948970079421997,0.715249240398407,0.7075631618499756,0.7299700379371643,0.4245868921279907,0.015564254485070705,0.8380298614501953,0.9964276552200317,0.9936370253562927,0.9988136291503906
45,0.994213342666626,0.682094395160675,0.6747740507125854,0.6677873134613037,0.3870883285999298,0.017455384135246277,0.001,0.838493824005127,0.9958338141441345,0.9929361343383789,0.9986164569854736,0.9947532415390015,0.7097005844116211,0.7095146775245667,0.7163144946098328,0.41417449712753296,0.016090083867311478,0.8325262069702148,0.9965377449989319,0.9932359457015991,0.9988505244255066
46,0.9944541454315186,0.691012978553772,0.68780517578125,0.6797584891319275,0.39769333600997925,0.01651807874441147,0.001,0.8372310996055603,0.9959871172904968,0.993245005607605,0.998667299747467,0.9944881796836853,0.7154548168182373,0.7174208164215088,0.6851294040679932,0.46040207147598267,0.01648738794028759,0.8337165117263794,0.995877742767334,0.9934224486351013,0.9986304640769958
47,0.9944518208503723,0.691902220249176,0.6915040016174316,0.6814031600952148,0.39589014649391174,0.01645222306251526,0.001,0.8358629941940308,0.9960156083106995,0.9932257533073425,0.9986772537231445,0.994663655757904,0.6880350708961487,0.7050726413726807,0.6755112409591675,0.37278416752815247,0.01651349663734436,0.8356009125709534,0.9958950281143188,0.9937141537666321,0.9986353516578674
48,0.9947158694267273,0.6993474960327148,0.7018988132476807,0.6892765760421753,0.4073105752468109,0.015508189797401428,0.001,0.8347823619842529,0.9961922764778137,0.99356609582901,0.9987344145774841,0.9944080710411072,0.708621621131897,0.7323365807533264,0.6877983212471008,0.41559359431266785,0.01694350689649582,0.8327656984329224,0.9955954551696777,0.9934967756271362,0.9985358715057373
49,0.994752049446106,0.7030393481254578,0.7050257325172424,0.6953685283660889,0.4128566384315491,0.015428119339048862,0.001,0.834634006023407,0.9962183833122253,0.9936076998710632,0.9987438917160034,0.994829535484314,0.7043488025665283,0.7088024020195007,0.7190573215484619,0.39068877696990967,0.016109636053442955,0.8378173112869263,0.9961589574813843,0.9937862157821655,0.9987236261367798
50,0.9945981502532959,0.697830080986023,0.6933807730674744,0.6926556825637817,0.40644341707229614,0.016038760542869568,0.001,0.8386909365653992,0.9960841536521912,0.9934313297271729,0.9986990094184875,0.9949999451637268,0.7174580693244934,0.7119109630584717,0.7374580502510071,0.42157870531082153,0.015448990277945995,0.8386696577072144,0.9965887665748596,0.9936345815658569,0.9988672137260437
51,0.9946048259735107,0.6976400017738342,0.6974746584892273,0.6932418942451477,0.40097594261169434,0.015795020386576653,0.001,0.8353118300437927,0.9961310029029846,0.9934185147285461,0.9987144470214844,0.9947822690010071,0.7228195667266846,0.7328116297721863,0.6958205103874207,0.46381986141204834,0.015852535143494606,0.8333097696304321,0.9961117506027222,0.9937357306480408,0.9987075328826904
52,0.9942626953125,0.6845973134040833,0.676770806312561,0.6659377813339233,0.3969728648662567,0.017385978251695633,0.001,0.8372887372970581,0.9958707094192505,0.9929977655410767,0.9986288547515869,0.9949333667755127,0.722132682800293,0.7124733924865723,0.7316712737083435,0.44552573561668396,0.015489324927330017,0.8305317759513855,0.9966714978218079,0.9934279918670654,0.9988950490951538
53,0.9946193695068359,0.6976428031921387,0.7011837959289551,0.6894193887710571,0.40109872817993164,0.01582423783838749,0.001,0.8366464376449585,0.9961653351783752,0.9934142827987671,0.9987266659736633,0.9950481057167053,0.7229131460189819,0.7246841788291931,0.7321764826774597,0.43591925501823425,0.015394982881844044,0.8334183692932129,0.9964666962623596,0.9938628673553467,0.9988260865211487
54,0.994839072227478,0.7067447304725647,0.7096083760261536,0.6972050666809082,0.4212403893470764,0.015151440165936947,0.001,0.8356815576553345,0.9962877631187439,0.9936972260475159,0.9987666606903076,0.9947240948677063,0.720244824886322,0.7069366574287415,0.7250859141349792,0.4502391815185547,0.016548562794923782,0.83329176902771,0.9962865114212036,0.9933933019638062,0.9987667202949524
55,0.9941752552986145,0.6847317814826965,0.6766949892044067,0.6774108409881592,0.38610556721687317,0.01736929640173912,0.001,0.8386567831039429,0.9958314895629883,0.9928770065307617,0.9986151456832886,0.9949847459793091,0.7206380367279053,0.7298863530158997,0.704095721244812,0.4496665298938751,0.015296039171516895,0.8401787281036377,0.9963772296905518,0.993876576423645,0.998796284198761
56,0.9948120713233948,0.7056756019592285,0.7113879919052124,0.6969239115715027,0.4154614210128784,0.01517840102314949,0.001,0.8340123891830444,0.9962634444236755,0.9936912059783936,0.9987585544586182,0.9944082498550415,0.69019615650177,0.683463990688324,0.7225129008293152,0.3560262620449066,0.01749344915151596,0.835130512714386,0.9961077570915222,0.9931474924087524,0.9987074732780457
57,0.9947831630706787,0.7058560848236084,0.7070367932319641,0.6967170834541321,0.4207921624183655,0.015510075725615025,0.001,0.8337365984916687,0.9962608218193054,0.993617057800293,0.9987578392028809,0.9949227571487427,0.7246121168136597,0.7219346761703491,0.7295156121253967,0.4481510818004608,0.015423758886754513,0.833060622215271,0.9965137839317322,0.993594229221344,0.9988422393798828
58,0.9948379993438721,0.7066037058830261,0.7085549831390381,0.6982544660568237,0.42068997025489807,0.0152884591370821,0.001,0.8356117010116577,0.9962828755378723,0.9936980605125427,0.9987655878067017,0.9949912428855896,0.7289096713066101,0.7406249046325684,0.7246158123016357,0.4515349268913269,0.015372845344245434,0.835317850112915,0.9961506128311157,0.9940889477729797,0.9987203478813171
59,0.9944681525230408,0.6936364769935608,0.6881694197654724,0.6834107637405396,0.4041731655597687,0.016409527510404587,0.001,0.8364479541778564,0.9959965348243713,0.9932700395584106,0.9986706376075745,0.9947556257247925,0.7083483338356018,0.728129506111145,0.7239227890968323,0.3824805021286011,0.01583421230316162,0.8344204425811768,0.9960820078849792,0.9937514066696167,0.9986977577209473
60,0.9949578046798706,0.7120197415351868,0.7140671610832214,0.7056531310081482,0.4294188320636749,0.01492813415825367,0.001,0.8330747485160828,0.9963635206222534,0.9938566088676453,0.9987918138504028,0.9946001768112183,0.7206575274467468,0.7308493852615356,0.717241644859314,0.4357859790325165,0.016061268746852875,0.8313019871711731,0.9959815144538879,0.9935176968574524,0.998664379119873
61,0.9946582317352295,0.7008242011070251,0.7049885392189026,0.6966356635093689,0.402765154838562,0.015536090359091759,0.001,0.8358902931213379,0.996178925037384,0.9934975504875183,0.9987308979034424,0.9942576885223389,0.6785499453544617,0.683369517326355,0.6560840606689453,0.37610939145088196,0.017757093533873558,0.8436282873153687,0.9955672025680542,0.9932233691215515,0.9985268115997314
62,0.9942043423652649,0.6872157454490662,0.6772461533546448,0.6823975443840027,0.39052924513816833,0.017532041296362877,0.001,0.8376718759536743,0.9957553744316101,0.9930017590522766,0.9985909461975098,0.9934278130531311,0.6263989210128784,0.6957800984382629,0.5736141800880432,0.2375001460313797,0.019192064180970192,0.8339754343032837,0.9947095513343811,0.9926097989082336,0.998241126537323
63,0.9945471286773682,0.6969152092933655,0.6951324343681335,0.6928163766860962,0.40087607502937317,0.016128376126289368,0.001,0.8378661870956421,0.9961267113685608,0.9932935237884521,0.9987140893936157,0.9951717853546143,0.7358006238937378,0.7353278398513794,0.7426308393478394,0.46631425619125366,0.014801912941038609,0.8378499746322632,0.9964221119880676,0.9941866397857666,0.9988104701042175
64,0.9949439167976379,0.7105690836906433,0.7158942818641663,0.7031052112579346,0.4243153929710388,0.014830965548753738,0.001,0.8353906869888306,0.9963600039482117,0.9938395619392395,0.9987903833389282,0.9947819113731384,0.7059406042098999,0.7052220702171326,0.7257061004638672,0.394051194190979,0.016197988763451576,0.8404916524887085,0.9961537718772888,0.9936463236808777,0.9987220168113708
65,0.9948470592498779,0.7092966437339783,0.7129338979721069,0.7043852210044861,0.42094650864601135,0.015133963897824287,0.001,0.8373346328735352,0.9963001012802124,0.9937155246734619,0.9987715482711792,0.9947637319564819,0.7015568017959595,0.7257214784622192,0.6939430832862854,0.3877037465572357,0.01666507124900818,0.8401944637298584,0.9959125518798828,0.9938997030258179,0.9986410140991211
66,0.9946691393852234,0.7009916305541992,0.701586127281189,0.6902810335159302,0.41323888301849365,0.015922052785754204,0.001,0.8394389748573303,0.9961801171302795,0.9934871792793274,0.9987314939498901,0.994625449180603,0.7231088876724243,0.7295256853103638,0.703747570514679,0.46040233969688416,0.01632610894739628,0.8327822685241699,0.9960060119628906,0.9935657382011414,0.998672604560852
67,0.9946863651275635,0.7000696063041687,0.700526237487793,0.689830482006073,0.4110606014728546,0.015764638781547546,0.001,0.839389443397522,0.9961695075035095,0.9935148358345032,0.9987274408340454,0.9943445324897766,0.7000055313110352,0.7133597135543823,0.6503176093101501,0.4376038610935211,0.017028097063302994,0.8434422016143799,0.9958975315093994,0.9931930899620056,0.9986370801925659
68,0.9949492812156677,0.7133865356445312,0.7144200205802917,0.7115921378135681,0.4285942614078522,0.014814581722021103,0.001,0.8379876613616943,0.9963285326957703,0.9938822388648987,0.9987801313400269,0.994840145111084,0.7208221554756165,0.7252897620201111,0.7316741347312927,0.4275081753730774,0.015703292563557625,0.8376076221466064,0.9963042140007019,0.9936179518699646,0.9987720251083374
69,0.994707465171814,0.702533483505249,0.7063489556312561,0.6896226406097412,0.4152813255786896,0.01571652665734291,0.001,0.8373143076896667,0.9961979389190674,0.9935467839241028,0.9987368583679199,0.995026171207428,0.7223222851753235,0.7405610084533691,0.7034624814987183,0.446354478597641,0.015100406482815742,0.837638258934021,0.9964113235473633,0.9939278960227966,0.9988074898719788
70,0.9950201511383057,0.7151209712028503,0.7212699055671692,0.7106943130493164,0.42955145239830017,0.014606662094593048,0.001,0.836588442325592,0.996404767036438,0.9939397573471069,0.9988049268722534,0.9949878454208374,0.7215633392333984,0.7319599390029907,0.7311300039291382,0.42431142926216125,0.015507889911532402,0.8338379263877869,0.9964331984519958,0.9937896728515625,0.9988150000572205
71,0.994953453540802,0.712155818939209,0.7163958549499512,0.7062875628471375,0.42700323462486267,0.014833224005997181,0.001,0.8388275504112244,0.9963812828063965,0.9938240051269531,0.9987978339195251,0.9945955872535706,0.6968270540237427,0.7165536284446716,0.7084511518478394,0.36345136165618896,0.01628231443464756,0.8330317735671997,0.9960726499557495,0.9934669733047485,0.9986954927444458
72,0.995302140712738,0.7269733548164368,0.7345244884490967,0.7269588708877563,0.447382390499115,0.01370640005916357,0.00020000001,0.8341426849365234,0.9966093301773071,0.9942691326141357,0.9988736510276794,0.9952759146690369,0.7410774230957031,0.7499467730522156,0.7433032989501953,0.4721086323261261,0.01449130941182375,0.8335418701171875,0.9964385032653809,0.9943615794181824,0.9988159537315369
73,0.9954654574394226,0.7345532178878784,0.7433591485023499,0.7335652709007263,0.4622178077697754,0.013200785033404827,0.00020000001,0.8357712626457214,0.996718168258667,0.9944767355918884,0.9989092946052551,0.9953054189682007,0.7417219877243042,0.7470053434371948,0.7548642754554749,0.46606653928756714,0.01442849263548851,0.834214448928833,0.996467649936676,0.994386613368988,0.9988254308700562
