epoch,accuracy,dice_coef,dice_coef_edema,dice_coef_enhancing,dice_coef_necrotic,loss,lr,mean_io_u,precision,sensitivity,specificity,val_accuracy,val_dice_coef,val_dice_coef_edema,val_dice_coef_enhancing,val_dice_coef_necrotic,val_loss,val_mean_io_u,val_precision,val_sensitivity,val_specificity
63,0.9950540661811829,0.7131059169769287,0.7164843678474426,0.7141026258468628,0.42289477586746216,0.014664465561509132,0.00020000001,0.7390601634979248,0.9963139891624451,0.9940979480743408,0.9987751245498657,0.9938428997993469,0.6877591609954834,0.6594492793083191,0.7026258707046509,0.3905877470970154,0.02083294652402401,0.7388725876808167,0.9951127767562866,0.9928736090660095,0.9983754754066467
64,0.9952067732810974,0.7200661897659302,0.727697491645813,0.7210174798965454,0.43254950642585754,0.014083079062402248,0.00020000001,0.7389919757843018,0.9964543581008911,0.9942612051963806,0.9988219738006592,0.9938821792602539,0.6905902028083801,0.6569517850875854,0.7055925130844116,0.40142637491226196,0.02089429646730423,0.752686083316803,0.9951914548873901,0.9928786158561707,0.9984022378921509
65,0.9952582716941833,0.7220216393470764,0.7314902544021606,0.7225489616394043,0.43502771854400635,0.013918778859078884,0.00020000001,0.7419402599334717,0.9964928030967712,0.9943259358406067,0.9988342523574829,0.9938579797744751,0.688903272151947,0.6506751179695129,0.6952913403511047,0.4112720489501953,0.02203645370900631,0.7517800331115723,0.9951897263526917,0.9928397536277771,0.9984011650085449
66,0.9953240156173706,0.7251927256584167,0.7356708645820618,0.7255190014839172,0.44054052233695984,0.013709254562854767,0.00020000001,0.748558759689331,0.9965572357177734,0.9943842887878418,0.9988558888435364,0.9938609600067139,0.6889637112617493,0.6721339821815491,0.6836255192756653,0.40169739723205566,0.021639157086610794,0.7626886367797852,0.9950445294380188,0.992980420589447,0.9983528852462769
67,0.9953806400299072,0.72681725025177,0.738811731338501,0.7266117334365845,0.4427913427352905,0.01354102324694395,0.00020000001,0.7502624988555908,0.9965947270393372,0.9944615960121155,0.9988680481910706,0.9938815832138062,0.6881178617477417,0.6471912264823914,0.7038243412971497,0.40306055545806885,0.021443601697683334,0.7541042566299438,0.9951242804527283,0.9929599165916443,0.9983794689178467
68,0.995401918888092,0.728295624256134,0.7411187291145325,0.7286514043807983,0.44435107707977295,0.013466688804328442,0.00020000001,0.7530953884124756,0.9965860247612,0.9945057034492493,0.9988653659820557,0.9937623739242554,0.6814733743667603,0.6566168665885925,0.6645573973655701,0.4063499867916107,0.02218039333820343,0.7301806211471558,0.9950140714645386,0.9928081035614014,0.9983428716659546
69,0.9954227209091187,0.7291651368141174,0.7432426810264587,0.7279869318008423,0.44636595249176025,0.01338635291904211,0.00020000001,0.7501516342163086,0.9966251850128174,0.9945101141929626,0.9988786578178406,0.9938839673995972,0.6881445646286011,0.6579295992851257,0.6960564851760864,0.40018701553344727,0.02115648426115513,0.7406629920005798,0.9951211214065552,0.9929492473602295,0.9983788132667542
70,0.9954915642738342,0.7310776710510254,0.7469853162765503,0.7293049097061157,0.44893065094947815,0.013176532462239265,0.00020000001,0.7521357536315918,0.9966762661933899,0.9945951104164124,0.9988960027694702,0.9939358234405518,0.6851308345794678,0.656043529510498,0.6966966986656189,0.3894079029560089,0.022451383993029594,0.7727264761924744,0.9950389862060547,0.9931163191795349,0.9983502626419067
71,0.9955093860626221,0.7321009635925293,0.7484085559844971,0.7295419573783875,0.4513600170612335,0.013128290884196758,0.00020000001,0.7586573362350464,0.99667888879776,0.9946258068084717,0.9988957643508911,0.993855893611908,0.6868860721588135,0.6585435271263123,0.6830399036407471,0.4075835645198822,0.022237101569771767,0.761046826839447,0.995008647441864,0.9930039644241333,0.9983406662940979
72,0.9956239461898804,0.7364663481712341,0.7546330094337463,0.7337755560874939,0.45833316445350647,0.012764984741806984,4.0000003e-05,0.760200023651123,0.9967707991600037,0.9947572350502014,0.9989266395568848,0.9939244389533997,0.6895021200180054,0.6586982607841492,0.6965553760528564,0.40435969829559326,0.02201460860669613,0.7665808200836182,0.995125949382782,0.9930211305618286,0.9983797073364258
73,0.9956521391868591,0.7377051711082458,0.7561073899269104,0.7360645532608032,0.45951899886131287,0.012688877992331982,4.0000003e-05,0.7673043608665466,0.9968022704124451,0.9947803020477295,0.9989367127418518,0.9938971996307373,0.6884771585464478,0.6594569087028503,0.692965567111969,0.4030989110469818,0.02228257618844509,0.7604465484619141,0.9950787425041199,0.9930118322372437,0.9983636140823364
74,0.995661735534668,0.7380185127258301,0.7572857737541199,0.7366206049919128,0.45903459191322327,0.012651986442506313,4.0000003e-05,0.7634822726249695,0.9968037605285645,0.994799017906189,0.99893718957901,0.9938929080963135,0.6890695691108704,0.6565491557121277,0.6908618807792664,0.41047802567481995,0.022455016151070595,0.76249098777771,0.9950909614562988,0.9930005669593811,0.9983681440353394
75,0.995677649974823,0.7390820980072021,0.7586146593093872,0.737019956111908,0.46155306696891785,0.01258713286370039,4.0000003e-05,0.7625471949577332,0.9968230724334717,0.9948129653930664,0.9989434480667114,0.9938924908638,0.6885687708854675,0.6548317670822144,0.6922546625137329,0.40880581736564636,0.02252982370555401,0.7655869722366333,0.995058000087738,0.9930261373519897,0.9983568787574768
76,0.9956837892532349,0.7390837669372559,0.7586825489997864,0.7372956871986389,0.4612163305282593,0.012574606575071812,4.0000003e-05,0.7658398151397705,0.9968166351318359,0.9948294758796692,0.9989418387413025,0.9938889741897583,0.6883120536804199,0.6511712670326233,0.6953120231628418,0.4083823561668396,0.022575726732611656,0.7666007280349731,0.9950743913650513,0.9930079579353333,0.9983627796173096
77,0.9956983923912048,0.7398023009300232,0.759803831577301,0.7361772060394287,0.46408578753471375,0.01253752876073122,4.0000003e-05,0.7631616592407227,0.9968404769897461,0.9948351979255676,0.9989491701126099,0.9939125776290894,0.6875428557395935,0.653566837310791,0.6945748329162598,0.4036480486392975,0.022507289424538612,0.767421305179596,0.9950695633888245,0.9930530786514282,0.9983606338500977
78,0.9957094192504883,0.7401748299598694,0.7600789070129395,0.7394921183586121,0.46198540925979614,0.01250357273966074,4.0000003e-05,0.7660237550735474,0.9968408346176147,0.9948575496673584,0.9989497065544128,0.9938701391220093,0.6864798069000244,0.6506037712097168,0.6884381771087646,0.40850159525871277,0.022782038897275925,0.7644708156585693,0.9950242042541504,0.9930152893066406,0.9983460307121277
79,0.9957058429718018,0.7401863932609558,0.7603471279144287,0.7372181415557861,0.46403664350509644,0.012508700601756573,4.0000003e-05,0.7647797465324402,0.9968408346176147,0.994845449924469,0.9989500045776367,0.9938844442367554,0.6875948905944824,0.6547272801399231,0.6896507143974304,0.4076211154460907,0.022736456245183945,0.7642213106155396,0.9950247406959534,0.9930399060249329,0.9983460307121277
80,0.9957402348518372,0.7410141825675964,0.7620116472244263,0.7379917502403259,0.4648982584476471,0.01240638829767704,8.000001e-06,0.7651658058166504,0.9968552589416504,0.9948992133140564,0.9989540576934814,0.9939056038856506,0.6889848113059998,0.6571466326713562,0.6941229701042175,0.406286358833313,0.022662479430437088,0.7655723690986633,0.995066225528717,0.9930428266525269,0.9983594417572021
81,0.9957423210144043,0.7414642572402954,0.761893093585968,0.7389565706253052,0.4658520519733429,0.012394427321851254,8.000001e-06,0.7665011286735535,0.996865451335907,0.9948957562446594,0.9989575743675232,0.9939060807228088,0.689173698425293,0.6582814455032349,0.694420337677002,0.4056115746498108,0.022692421451210976,0.7672306299209595,0.9950690269470215,0.9930420517921448,0.9983605742454529
82,0.995741605758667,0.7414664030075073,0.7623412609100342,0.7394744753837585,0.4648968279361725,0.012400883249938488,8.000001e-06,0.7662878036499023,0.9968632459640503,0.9948959350585938,0.9989568591117859,0.9939035177230835,0.6897633075714111,0.6588382720947266,0.6944856643676758,0.4073454737663269,0.022693302482366562,0.7668479084968567,0.9950743317604065,0.9930321574211121,0.9983621835708618
83,0.9957466125488281,0.7413414716720581,0.7624662518501282,0.7394005060195923,0.4643423557281494,0.012381778098642826,8.000001e-06,0.7662515640258789,0.9968670010566711,0.9949004650115967,0.9989586472511292,0.9938880205154419,0.689582884311676,0.6564569473266602,0.69423907995224,0.40925347805023193,0.022730441763997078,0.7666677236557007,0.9950683116912842,0.9930124282836914,0.9983605742454529
84,0.995746374130249,0.7418199181556702,0.7619535326957703,0.7399903535842896,0.46618279814720154,0.012383311986923218,8.000001e-06,0.7671273946762085,0.9968711137771606,0.9948980808258057,0.998959481716156,0.9939004182815552,0.689218282699585,0.6573813557624817,0.6944243907928467,0.4066878855228424,0.022764649242162704,0.7670591473579407,0.9950730800628662,0.993027925491333,0.9983618259429932
85,0.9957531690597534,0.7417076826095581,0.7624279856681824,0.7394789457321167,0.46576401591300964,0.012374314479529858,8.000001e-06,0.7672839164733887,0.996874213218689,0.9949049353599548,0.9989612102508545,0.9938986897468567,0.689493715763092,0.6576385498046875,0.6938441395759583,0.40810924768447876,0.022674959152936935,0.7646704912185669,0.9950715899467468,0.993028461933136,0.998361349105835
86,0.995747983455658,0.741706371307373,0.7628837823867798,0.7389294505119324,0.4658539593219757,0.012366276234388351,8.000001e-06,0.7650564908981323,0.9968703985214233,0.9949008822441101,0.9989593625068665,0.9938969016075134,0.6882798671722412,0.654728353023529,0.6939181685447693,0.4060957431793213,0.02282082661986351,0.7677578926086426,0.9950653910636902,0.993030846118927,0.9983590245246887
87,0.995752215385437,0.7414305210113525,0.7622486352920532,0.7392013669013977,0.4651165306568146,0.012373100034892559,8.000001e-06,0.7667255401611328,0.9968724250793457,0.9949089288711548,0.998960018157959,0.9938936829566956,0.6885630488395691,0.6553604602813721,0.6932729482650757,0.40724194049835205,0.02282002940773964,0.7669506072998047,0.9950574040412903,0.9930299520492554,0.9983565807342529
88,0.9957535862922668,0.7417311072349548,0.7624689340591431,0.7392048835754395,0.46609431505203247,0.012364470399916172,1.6000001e-06,0.767303466796875,0.996868908405304,0.9949120879173279,0.9989586472511292,0.993893563747406,0.6895247101783752,0.6572736501693726,0.6942140460014343,0.40823128819465637,0.022758834064006805,0.7666957378387451,0.9950679540634155,0.9930213093757629,0.9983602166175842
89,0.9957621693611145,0.742127537727356,0.7632766366004944,0.7397705316543579,0.466303288936615,0.012342262081801891,1.6000001e-06,0.7664090394973755,0.9968823790550232,0.9949169754981995,0.9989634156227112,0.9938958287239075,0.6893987059593201,0.657226026058197,0.694106936454773,0.4078807830810547,0.022766435518860817,0.766912043094635,0.9950681328773499,0.9930258989334106,0.9983605742454529
90,0.9957579970359802,0.742046594619751,0.7633081674575806,0.7397738099098206,0.465945303440094,0.012347045354545116,1.6000001e-06,0.7673124670982361,0.9968770146369934,0.9949133992195129,0.9989613890647888,0.9938968420028687,0.689507782459259,0.6574207544326782,0.6942493319511414,0.4079800248146057,0.0227455236017704,0.7668629884719849,0.9950709342956543,0.9930257201194763,0.9983611106872559
91,0.9957518577575684,0.7421018481254578,0.7635284662246704,0.7396520972251892,0.46606820821762085,0.012358762323856354,1.6000001e-06,0.7669228911399841,0.9968730807304382,0.9949072003364563,0.9989601969718933,0.9938965439796448,0.689452052116394,0.6574653387069702,0.694129228591919,0.4078323245048523,0.022768070921301842,0.7670034170150757,0.9950694441795349,0.9930253624916077,0.9983611106872559
92,0.9957630634307861,0.7420923709869385,0.7640751600265503,0.7391432523727417,0.46599146723747253,0.012334629893302917,1.6000001e-06,0.7671921253204346,0.996882975101471,0.9949192404747009,0.9989631772041321,0.9938951134681702,0.689158022403717,0.6568331718444824,0.6937827467918396,0.4076381325721741,0.022820089012384415,0.7675944566726685,0.995064914226532,0.9930269718170166,0.9983591437339783
93,0.9957586526870728,0.7421677708625793,0.763190507888794,0.7396219968795776,0.46670040488243103,0.012339025735855103,1.6000001e-06,0.7669082880020142,0.996881902217865,0.9949101209640503,0.9989632368087769,0.9938986301422119,0.6892345547676086,0.65733802318573,0.693998396396637,0.40722131729125977,0.022777389734983444,0.7669733762741089,0.9950686097145081,0.9930301904678345,0.9983605742454529
94,0.9957616925239563,0.741815984249115,0.7631163597106934,0.7390910983085632,0.4658967852592468,0.012342006899416447,1.6000001e-06,0.7665669918060303,0.9968804121017456,0.9949174523353577,0.99896240234375,0.9938972592353821,0.6893715262413025,0.6574321389198303,0.6942141652107239,0.4074591398239136,0.022772422060370445,0.7666928768157959,0.9950695037841797,0.9930273294448853,0.9983606338500977
95,0.9957594275474548,0.7422752380371094,0.7637973427772522,0.7401416897773743,0.4660041034221649,0.012352966703474522,1.6000001e-06,0.7670282125473022,0.9968783855438232,0.9949148297309875,0.9989623427391052,0.9938967227935791,0.689333975315094,0.6574098467826843,0.6941057443618774,0.40744075179100037,0.022800950333476067,0.7670726776123047,0.9950690269470215,0.9930269718170166,0.9983603954315186
96,0.9957573413848877,0.7419435977935791,0.7635295391082764,0.7392021417617798,0.46588391065597534,0.01234978623688221,1e-06,0.7668035626411438,0.996875524520874,0.9949131608009338,0.9989607334136963,0.9938972592353821,0.6895291805267334,0.6577913761138916,0.6942946314811707,0.40765002369880676,0.022775467485189438,0.7667180299758911,0.9950710535049438,0.9930252432823181,0.9983615279197693
97,0.9957665205001831,0.7422418594360352,0.7637410759925842,0.739494264125824,0.46657291054725647,0.012328977696597576,1e-06,0.766749382019043,0.9968867897987366,0.9949212074279785,0.9989644289016724,0.9938964247703552,0.6893640756607056,0.657393217086792,0.6940723657608032,0.4076107442378998,0.022785289213061333,0.766635537147522,0.995067834854126,0.9930264949798584,0.9983604550361633
98,0.9957621693611145,0.7419232726097107,0.7632917761802673,0.739341676235199,0.4659004211425781,0.012338993139564991,1e-06,0.7666289806365967,0.9968820214271545,0.9949154853820801,0.9989640116691589,0.9938968420028687,0.6893182396888733,0.6573492288589478,0.69403475522995,0.4075077474117279,0.022780081257224083,0.766832709312439,0.9950675964355469,0.9930280447006226,0.9983603358268738
99,0.9957637786865234,0.742060661315918,0.7634272575378418,0.7390912175178528,0.46656671166419983,0.012337267398834229,1e-06,0.7666485905647278,0.9968836307525635,0.994918167591095,0.9989641308784485,0.9938965439796448,0.6893365383148193,0.6574565768241882,0.6940407156944275,0.40746769309043884,0.02277662232518196,0.7667243480682373,0.9950678944587708,0.9930271506309509,0.9983604550361633
