epoch,accuracy,dice_coef,dice_coef_edema,dice_coef_enhancing,dice_coef_necrotic,loss,lr,mean_io_u_5,precision,sensitivity,specificity,val_accuracy,val_dice_coef,val_dice_coef_edema,val_dice_coef_enhancing,val_dice_coef_necrotic,val_loss,val_mean_io_u_5,val_precision,val_sensitivity,val_specificity
15,0.993708610534668,0.6700004935264587,0.6446733474731445,0.6602374911308289,0.37661099433898926,0.018914252519607544,0.001,0.8474124670028687,0.9954023361206055,0.9923830032348633,0.9984731674194336,0.9936968088150024,0.6984083652496338,0.6786959767341614,0.7155764698982239,0.40097489953041077,0.019499050453305244,0.8362604379653931,0.9953014254570007,0.9923979640007019,0.9984399080276489
16,0.9934389591217041,0.6634595990180969,0.6345970034599304,0.6528126001358032,0.3680848181247711,0.020075546577572823,0.001,0.8512272834777832,0.9952038526535034,0.9920478463172913,0.9984074831008911,0.9933373332023621,0.6933321356773376,0.6700051426887512,0.7172949314117432,0.3877863585948944,0.020611245185136795,0.8291348218917847,0.9951022267341614,0.9919156432151794,0.9983747005462646
17,0.9938130378723145,0.677147626876831,0.6528357863426208,0.6722269058227539,0.3850293755531311,0.018628425896167755,0.001,0.8479846715927124,0.9955080151557922,0.9924776554107666,0.9985089898109436,0.9936553835868835,0.664199948310852,0.6848536729812622,0.628599226474762,0.34481221437454224,0.019190825521945953,0.8638926148414612,0.9950529336929321,0.992642879486084,0.9983561635017395
18,0.9940370917320251,0.6863957643508911,0.6679663062095642,0.6806918382644653,0.3983636200428009,0.0178348571062088,0.001,0.8540599346160889,0.995651364326477,0.9927669167518616,0.9985560774803162,0.9942834377288818,0.7134905457496643,0.7055118680000305,0.7062188386917114,0.44359850883483887,0.01750512793660164,0.8629831075668335,0.9956664443016052,0.9932183623313904,0.9985601902008057
19,0.9944923520088196,0.701922595500946,0.6932335495948792,0.6961567401885986,0.4195443093776703,0.016250208020210266,0.001,0.8590227961540222,0.9960299134254456,0.9932758808135986,0.9986810684204102,0.9941735863685608,0.6789988875389099,0.6983203887939453,0.6830748319625854,0.3359026610851288,0.018019139766693115,0.8672857284545898,0.9952080845832825,0.9934812784194946,0.9984063506126404
20,0.99432373046875,0.695780336856842,0.6851154565811157,0.69076007604599,0.40856990218162537,0.01702289842069149,0.001,0.8568971753120422,0.9959250688552856,0.993043065071106,0.9986472725868225,0.9935861229896545,0.6849393248558044,0.6898945569992065,0.6285021305084229,0.4229283928871155,0.019712211564183235,0.8662631511688232,0.9953634142875671,0.9921782612800598,0.9984607100486755
21,0.9939990043640137,0.6844195127487183,0.6662607192993164,0.6704925894737244,0.4023909270763397,0.018328223377466202,0.001,0.855390191078186,0.9957055449485779,0.9926378130912781,0.9985747933387756,0.9938162565231323,0.6705238819122314,0.6761009693145752,0.6584338545799255,0.3490513265132904,0.01933724619448185,0.8357354402542114,0.9950404167175293,0.9929928779602051,0.998350977897644
22,0.9943440556526184,0.7002681493759155,0.6859169602394104,0.6959444880485535,0.4205456078052521,0.01691853068768978,0.001,0.8523579835891724,0.9959439635276794,0.9930711984634399,0.9986525774002075,0.9943816065788269,0.7064204812049866,0.7000685334205627,0.6778782606124878,0.44905292987823486,0.017386164516210556,0.8391990065574646,0.9958815574645996,0.9932001829147339,0.9986318945884705
23,0.9944721460342407,0.703136682510376,0.6952073574066162,0.695928692817688,0.42269763350486755,0.016532089561223984,0.001,0.856207013130188,0.9960524439811707,0.9932124614715576,0.9986885786056519,0.9943474531173706,0.7062615156173706,0.696899950504303,0.6961666941642761,0.433370441198349,0.01771576888859272,0.8331424593925476,0.9956990480422974,0.9933074116706848,0.9985707998275757
24,0.9944465756416321,0.7039840221405029,0.6896877884864807,0.6969659328460693,0.4306161403656006,0.016946200281381607,0.001,0.8604472875595093,0.9959892630577087,0.9931952357292175,0.9986674189567566,0.9929181337356567,0.6470938324928284,0.6222212910652161,0.5982106924057007,0.3698852062225342,0.022622978314757347,0.8692852258682251,0.9944231510162354,0.9918326139450073,0.9981467723846436
25,0.9942725896835327,0.6981409192085266,0.6798686385154724,0.6963048577308655,0.41779035329818726,0.01742800697684288,0.001,0.8603993058204651,0.995856761932373,0.9930135011672974,0.9986245036125183,0.9929205775260925,0.6876500844955444,0.6887584328651428,0.6891252994537354,0.37455257773399353,0.02138945832848549,0.8538094162940979,0.994562566280365,0.9915663599967957,0.9981947541236877
26,0.9947348833084106,0.7147405743598938,0.7074280977249146,0.71042400598526,0.4423268437385559,0.015649383887648582,0.001,0.8639564514160156,0.9962443709373474,0.9935300350189209,0.9987520575523376,0.9943521618843079,0.7062469124794006,0.706757128238678,0.6934234499931335,0.42610836029052734,0.01695297472178936,0.8657426834106445,0.9959290027618408,0.9931637644767761,0.9986484050750732
27,0.9947929978370667,0.7171536684036255,0.713293194770813,0.714604914188385,0.44189587235450745,0.015449629165232182,0.001,0.8514143228530884,0.9962954521179199,0.9935908317565918,0.9987698197364807,0.9944316148757935,0.7090231776237488,0.7159257531166077,0.6687390208244324,0.45271727442741394,0.018091652542352676,0.8699854612350464,0.9957447648048401,0.9934467077255249,0.9985852837562561
28,0.9941586256027222,0.6933580040931702,0.6757424473762512,0.6830528378486633,0.416076123714447,0.01787218265235424,0.001,0.8574502468109131,0.9957550168037415,0.9928684830665588,0.9985899925231934,0.9944080114364624,0.7302572727203369,0.7000301480293274,0.739120602607727,0.48325058817863464,0.017000073567032814,0.8433310389518738,0.9962146282196045,0.9928790926933289,0.9987440705299377
29,0.9947866797447205,0.7185918688774109,0.7138181328773499,0.7116002440452576,0.4501597583293915,0.01558142900466919,0.001,0.8614622354507446,0.9962701201438904,0.993607759475708,0.9987607002258301,0.9930581450462341,0.6582690477371216,0.6243359446525574,0.6359321475028992,0.3747406601905823,0.022215230390429497,0.8687955141067505,0.9949283599853516,0.991578221321106,0.9983170032501221
30,0.9946640133857727,0.7125828862190247,0.7049385905265808,0.7037230134010315,0.4429175853729248,0.01599683240056038,0.001,0.861844539642334,0.9962020516395569,0.9934374094009399,0.9987379312515259,0.9947611093521118,0.7227951884269714,0.7075502276420593,0.7512842416763306,0.43357613682746887,0.015938496217131615,0.8601201772689819,0.9963106513023376,0.9935271143913269,0.9987743496894836
31,0.9946919679641724,0.7117933630943298,0.7046719789505005,0.6993573307991028,0.4443657100200653,0.01580156199634075,0.001,0.8618676662445068,0.9962881207466125,0.9934105277061462,0.9987668991088867,0.994437038898468,0.7202221751213074,0.7148346304893494,0.727524995803833,0.43988966941833496,0.017369674518704414,0.8526135683059692,0.9956996440887451,0.9934542775154114,0.9985705018043518
32,0.9949788451194763,0.7262938618659973,0.7234979867935181,0.7226310968399048,0.4601824879646301,0.014795124530792236,0.001,0.8515945672988892,0.9964250922203064,0.9938279390335083,0.9988123178482056,0.9944343566894531,0.7289917469024658,0.7071739435195923,0.7381089329719543,0.47205790877342224,0.01661737635731697,0.8429243564605713,0.9960646629333496,0.9930814504623413,0.9986931085586548
33,0.9947776198387146,0.7139988541603088,0.709197998046875,0.7038159370422363,0.44418638944625854,0.01558789610862732,0.001,0.8534339666366577,0.9963055849075317,0.9935551285743713,0.9987729787826538,0.9943774938583374,0.7040589451789856,0.6892950534820557,0.696163535118103,0.4321606755256653,0.017211513593792915,0.8542917966842651,0.9956541061401367,0.9934441447257996,0.9985555410385132
34,0.9948629140853882,0.7217369675636292,0.7145602703094482,0.7134712934494019,0.4601244032382965,0.015323317609727383,0.001,0.8543763160705566,0.9963315725326538,0.9936857223510742,0.9987812638282776,0.9943622350692749,0.7061784267425537,0.7079185247421265,0.6554381251335144,0.4626704752445221,0.017630521208047867,0.8506820201873779,0.995756983757019,0.9932857751846313,0.9985899329185486
35,0.9948214888572693,0.7196441888809204,0.7139639854431152,0.7120975852012634,0.4537161886692047,0.015453463420271873,0.001,0.8463176488876343,0.9963244795799255,0.9936316013336182,0.9987794160842896,0.99421626329422,0.7018746137619019,0.7172021269798279,0.6425682306289673,0.44905632734298706,0.01726570911705494,0.8412165641784668,0.9959424734115601,0.9929103255271912,0.9986528158187866
36,0.9950793385505676,0.7278867363929749,0.7314761281013489,0.7212370038032532,0.45992669463157654,0.014383385889232159,0.001,0.8471936583518982,0.9965618252754211,0.9938881993293762,0.9988582730293274,0.994135320186615,0.7085455656051636,0.7243966460227966,0.6647930145263672,0.446360319852829,0.018731504678726196,0.8495426774024963,0.995454728603363,0.9931241273880005,0.9984899759292603
37,0.9949818253517151,0.7269978523254395,0.7253485321998596,0.72164386510849,0.462149977684021,0.014870411716401577,0.001,0.8554628491401672,0.9964293241500854,0.9938231706619263,0.9988130331039429,0.9930403232574463,0.7059158682823181,0.6927060484886169,0.6895005106925964,0.4432886838912964,0.021641848608851433,0.8501952886581421,0.9943051934242249,0.9920437335968018,0.9981071352958679
38,0.9950248599052429,0.7288067936897278,0.7261641621589661,0.7225155234336853,0.4677027761936188,0.01481725089251995,0.001,0.8599355220794678,0.9964717626571655,0.993861734867096,0.9988277554512024,0.9943481683731079,0.7070455551147461,0.6896440386772156,0.740954577922821,0.39897051453590393,0.017571721225976944,0.8580755591392517,0.9955723881721497,0.9934849143028259,0.998528003692627
39,0.9953630566596985,0.7454220056533813,0.7486048340797424,0.7475244402885437,0.48659446835517883,0.013503506779670715,0.00020000001,0.8523803949356079,0.9967001080513,0.9943104386329651,0.998903214931488,0.9950059056282043,0.7430377006530762,0.7407007217407227,0.7514829039573669,0.48113903403282166,0.015182322822511196,0.8557038903236389,0.9962579011917114,0.9940260052680969,0.9987561702728271
40,0.9955483675003052,0.7499602437019348,0.7571277618408203,0.749422550201416,0.494254469871521,0.012851779349148273,0.00020000001,0.8563857078552246,0.9968358874320984,0.9945332407951355,0.9989484548568726,0.9949371218681335,0.7480672597885132,0.74049311876297,0.757890522480011,0.4950818419456482,0.015200270339846611,0.8529287576675415,0.9962220788002014,0.9939268231391907,0.9987448453903198
41,0.9956302642822266,0.752301037311554,0.7608227729797363,0.7511129379272461,0.49820980429649353,0.012593548744916916,0.00020000001,0.8560723066329956,0.9969037771224976,0.9946242570877075,0.9989708065986633,0.9952104091644287,0.7470892667770386,0.7493428587913513,0.7569306492805481,0.4831640124320984,0.014650936238467693,0.865992546081543,0.9963045716285706,0.9943957328796387,0.9987713694572449
42,0.9956557750701904,0.7526724338531494,0.7645326852798462,0.7499045729637146,0.49717870354652405,0.01243966817855835,0.00020000001,0.8631370067596436,0.9969274997711182,0.9946495890617371,0.9989791512489319,0.9951410293579102,0.7464405298233032,0.7469174265861511,0.7619809508323669,0.4779660999774933,0.014692854136228561,0.8566781282424927,0.9962835907936096,0.994280219078064,0.9987645745277405
43,0.9957136511802673,0.7552945017814636,0.7673863172531128,0.7521382570266724,0.5025635361671448,0.012263767421245575,0.00020000001,0.8618744611740112,0.9969602227210999,0.9947289228439331,0.9989901781082153,0.9952338337898254,0.7523355484008789,0.7527581453323364,0.7609933018684387,0.49666088819503784,0.014284546487033367,0.8556479811668396,0.996411144733429,0.9943358898162842,0.9988070130348206
44,0.9957190155982971,0.7561244368553162,0.7684054970741272,0.7531667351722717,0.5038349628448486,0.012270592153072357,0.00020000001,0.8649164438247681,0.9969702959060669,0.9947329759597778,0.9989928007125854,0.9953386783599854,0.7533441781997681,0.7475916743278503,0.7719306349754333,0.4948885440826416,0.013822146691381931,0.8676963448524475,0.996565580368042,0.9944005608558655,0.9988583922386169
45,0.9957982897758484,0.7590851187705994,0.7735756635665894,0.7557991743087769,0.5078498125076294,0.011970157735049725,0.00020000001,0.8689303398132324,0.997036337852478,0.9948194026947021,0.9990151524543762,0.9951066970825195,0.7416384816169739,0.7506428360939026,0.7435732483863831,0.4734202027320862,0.015275751240551472,0.8669601678848267,0.9961915016174316,0.994304895401001,0.9987337589263916
46,0.9958284497261047,0.7591427564620972,0.7741110920906067,0.7550628781318665,0.5082698464393616,0.011893410235643387,0.00020000001,0.8660769462585449,0.9970577359199524,0.9948559999465942,0.9990222454071045,0.9952436685562134,0.7510514259338379,0.7528866529464722,0.762545108795166,0.4898397922515869,0.014239291660487652,0.8553401231765747,0.996445894241333,0.9943299889564514,0.9988184571266174
47,0.9958174824714661,0.7599990367889404,0.7743450999259949,0.7562668323516846,0.5102585554122925,0.01190174464136362,0.00020000001,0.8615342974662781,0.9970425367355347,0.9948543906211853,0.9990171194076538,0.9950419664382935,0.7471877336502075,0.7511465549468994,0.7379410862922668,0.5007774829864502,0.0149611197412014,0.8530834317207336,0.9962708950042725,0.9940937161445618,0.9987607598304749
48,0.9958654046058655,0.7613286375999451,0.7790558934211731,0.75645512342453,0.5106620192527771,0.01174325030297041,0.00020000001,0.8677257299423218,0.9970884323120117,0.994900643825531,0.9990329146385193,0.9953145384788513,0.7493011355400085,0.7504493594169617,0.7549126148223877,0.49288803339004517,0.014145279303193092,0.8655140995979309,0.9965050220489502,0.9944177269935608,0.9988377690315247
49,0.9958593845367432,0.7617009282112122,0.7765727639198303,0.7587220668792725,0.5123751163482666,0.011756767518818378,0.00020000001,0.8701736927032471,0.9970817565917969,0.9948965311050415,0.999030351638794,0.9952811598777771,0.7538362741470337,0.7562271952629089,0.7606353759765625,0.49953776597976685,0.014305489137768745,0.8702254295349121,0.9964498281478882,0.9943947196006775,0.9988197088241577
50,0.9959101676940918,0.763847827911377,0.7817350029945374,0.7601280212402344,0.514377236366272,0.011582170613110065,0.00020000001,0.8706604838371277,0.9971228837966919,0.9949585199356079,0.9990441799163818,0.9953427910804749,0.7492588758468628,0.7537968754768372,0.7595851421356201,0.48468196392059326,0.01424324605613947,0.8739961385726929,0.9964513778686523,0.9945181608200073,0.9988203048706055
51,0.9959295988082886,0.764022171497345,0.7814165353775024,0.759483277797699,0.5160354971885681,0.011535292491316795,0.00020000001,0.8766875267028809,0.9971351027488708,0.9949834942817688,0.999047577381134,0.9953244924545288,0.7507267594337463,0.7543061971664429,0.7676424980163574,0.4819909632205963,0.014203514903783798,0.8731687664985657,0.9964704513549805,0.9944599866867065,0.9988264441490173
52,0.9959500432014465,0.7653615474700928,0.7842442989349365,0.7613291144371033,0.5167133808135986,0.011466516181826591,0.00020000001,0.870949923992157,0.997160017490387,0.9949972629547119,0.9990556240081787,0.9954059720039368,0.7548269629478455,0.757317841053009,0.7575809955596924,0.5054155588150024,0.01384249608963728,0.8719116449356079,0.996576726436615,0.9945212602615356,0.998862087726593
53,0.996023952960968,0.768347978591919,0.787647545337677,0.7636446356773376,0.522917628288269,0.011224131099879742,4.0000003e-05,0.8746231198310852,0.997216522693634,0.9950802326202393,0.9990751147270203,0.9953570365905762,0.7572254538536072,0.7594372630119324,0.7661210894584656,0.5043717622756958,0.014112287200987339,0.8704173564910889,0.9964878559112549,0.9945046305656433,0.9988324642181396
54,0.9960529208183289,0.7691082954406738,0.7892939448356628,0.7655743956565857,0.522375762462616,0.011156170628964901,4.0000003e-05,0.8728079795837402,0.9972250461578369,0.9951295256614685,0.9990771412849426,0.9953629374504089,0.7569119334220886,0.7595654129981995,0.7635918855667114,0.5055127143859863,0.01416375208646059,0.8685173988342285,0.9964711666107178,0.994529664516449,0.998826801776886
55,0.9960579872131348,0.7692533731460571,0.7897912859916687,0.7645708918571472,0.5234570503234863,0.011121269315481186,4.0000003e-05,0.8705009818077087,0.9972352385520935,0.9951351881027222,0.9990809559822083,0.9953542947769165,0.7551495432853699,0.7589795589447021,0.7645689845085144,0.49807319045066833,0.014289503917098045,0.8704387545585632,0.9964413642883301,0.9945399761199951,0.9988163113594055
56,0.996057391166687,0.7697610259056091,0.7899469137191772,0.7659001350402832,0.5240007042884827,0.011109220795333385,4.0000003e-05,0.8714706897735596,0.9972190856933594,0.9951512217521667,0.9990752935409546,0.995389997959137,0.7573548555374146,0.7588959336280823,0.7624370455741882,0.5090993642807007,0.013963645324110985,0.8689671754837036,0.9965430498123169,0.9945187568664551,0.9988506436347961
57,0.9960599541664124,0.7697272896766663,0.7902176380157471,0.7649562954902649,0.5245400667190552,0.011106939055025578,4.0000003e-05,0.8722207546234131,0.9972383379936218,0.9951336979866028,0.9990823864936829,0.9952869415283203,0.7536600828170776,0.7585780024528503,0.7589226961135864,0.49818217754364014,0.014460300095379353,0.8706618547439575,0.996421217918396,0.9944326281547546,0.9988102912902832
58,0.9960741996765137,0.769687294960022,0.7904797792434692,0.7656005620956421,0.5234715938568115,0.01107858307659626,4.0000003e-05,0.8731957077980042,0.9972441792488098,0.9951543211936951,0.9990835189819336,0.9953600764274597,0.7560588717460632,0.7600939869880676,0.7615513801574707,0.503612220287323,0.014180914498865604,0.8699208498001099,0.9964814186096191,0.9945182800292969,0.9988300800323486
59,0.996088445186615,0.7704542875289917,0.7920812368392944,0.765098512172699,0.5254373550415039,0.011029189452528954,4.0000003e-05,0.8727966547012329,0.99724942445755,0.9951788187026978,0.9990861415863037,0.9953861236572266,0.7573367953300476,0.7604868412017822,0.7675265669822693,0.5023521184921265,0.014063862152397633,0.8684263229370117,0.9965113997459412,0.9945363998413086,0.9988398551940918
60,0.9961047172546387,0.7706373333930969,0.7916254997253418,0.7658441066741943,0.5258764028549194,0.01099904254078865,4.0000003e-05,0.8727461099624634,0.997268557548523,0.9951871037483215,0.9990918040275574,0.9954168200492859,0.7557487487792969,0.759737491607666,0.762067437171936,0.5021935105323792,0.014002482406795025,0.8699619174003601,0.9965223670005798,0.994594395160675,0.9988436698913574
61,0.9961129426956177,0.7709401845932007,0.7930918335914612,0.7659350633621216,0.5255270004272461,0.010944469831883907,8.000001e-06,0.8727260828018188,0.9972675442695618,0.9952107071876526,0.9990914463996887,0.9953910708427429,0.7565518617630005,0.760068953037262,0.7638354301452637,0.5033161640167236,0.0141089903190732,0.8696888089179993,0.9965002536773682,0.9945595860481262,0.9988362789154053
62,0.9961153864860535,0.7710406184196472,0.7934909462928772,0.7651006579399109,0.5263646841049194,0.010945392772555351,8.000001e-06,0.8722881078720093,0.9972739815711975,0.9952087998390198,0.9990943670272827,0.9953895211219788,0.7564852237701416,0.7603474855422974,0.762729287147522,0.5038760900497437,0.014132854528725147,0.8698711395263672,0.9964947700500488,0.9945617914199829,0.9988344311714172
63,0.9961116313934326,0.7712710499763489,0.7930646538734436,0.7659234404563904,0.5268895626068115,0.010951153934001923,8.000001e-06,0.8728449940681458,0.9972667694091797,0.9952090978622437,0.9990915060043335,0.9953731894493103,0.7568960189819336,0.7601229548454285,0.7637255787849426,0.5047547221183777,0.014163278974592686,0.8699800372123718,0.9964853525161743,0.9945365190505981,0.9988314509391785
64,0.996121883392334,0.7717706561088562,0.793780505657196,0.7672519087791443,0.5268398523330688,0.010917115956544876,8.000001e-06,0.874117374420166,0.9972763061523438,0.9952174425125122,0.9990942478179932,0.9953591823577881,0.7565175890922546,0.7602793574333191,0.7624872326850891,0.5043256282806396,0.014272349886596203,0.8706434965133667,0.9964627623558044,0.9945307374000549,0.9988241195678711
65,0.9961228370666504,0.7717365026473999,0.793681800365448,0.7665155529975891,0.5275391936302185,0.010926349088549614,8.000001e-06,0.8748865127563477,0.9972773194313049,0.9952186346054077,0.9990944266319275,0.995377779006958,0.7561916708946228,0.7599396109580994,0.7626336216926575,0.503210723400116,0.014197909273207188,0.8709406852722168,0.9964805245399475,0.9945526719093323,0.9988296031951904
66,0.9961152076721191,0.771654486656189,0.7936596870422363,0.7672411203384399,0.5265061855316162,0.010935379192233086,8.000001e-06,0.8743059039115906,0.997273325920105,0.9952136874198914,0.9990931749343872,0.9953742623329163,0.7568814158439636,0.7603002190589905,0.7627794146537781,0.5054620504379272,0.014197926968336105,0.8709235191345215,0.9964779615402222,0.9945458173751831,0.9988292455673218
67,0.9961249232292175,0.7716913819313049,0.7935004830360413,0.7665352821350098,0.5275177955627441,0.010907728224992752,8.000001e-06,0.8745602965354919,0.9972784519195557,0.9952228665351868,0.9990949034690857,0.995377779006958,0.7568053603172302,0.7602672576904297,0.7627755999565125,0.5051937103271484,0.014180552214384079,0.8710505366325378,0.9964817762374878,0.9945498704910278,0.9988301396369934
68,0.9961324334144592,0.7722364664077759,0.7940604090690613,0.766484260559082,0.5291905403137207,0.010896834544837475,8.000001e-06,0.8746824264526367,0.9972873330116272,0.9952283501625061,0.9990982413291931,0.9953752160072327,0.7568349242210388,0.7603898048400879,0.7649282813072205,0.5030409097671509,0.014187137596309185,0.8711144924163818,0.9964771270751953,0.9945493936538696,0.9988289475440979
69,0.9961256980895996,0.7720092535018921,0.7939351797103882,0.7673780918121338,0.5275106430053711,0.010903611779212952,1.6000001e-06,0.8751479387283325,0.99727863073349,0.9952249526977539,0.9990955591201782,0.9953808784484863,0.7567105293273926,0.760558545589447,0.7641309499740601,0.5031677484512329,0.014175419695675373,0.8710711002349854,0.9964815378189087,0.9945559501647949,0.99882972240448
70,0.9961246848106384,0.771276593208313,0.7935248613357544,0.7659364342689514,0.5264348983764648,0.01092179398983717,1.6000001e-06,0.874991774559021,0.9972750544548035,0.995225191116333,0.9990940093994141,0.9953823685646057,0.7566861510276794,0.7605896592140198,0.7643259763717651,0.5028434991836548,0.014167336747050285,0.8710534572601318,0.9964829087257385,0.9945573210716248,0.9988307952880859
71,0.9961337447166443,0.7722055315971375,0.7943611145019531,0.768179714679718,0.5270689725875854,0.010881653986871243,1.6000001e-06,0.8750200271606445,0.997279703617096,0.9952361583709717,0.9990960359573364,0.9953778982162476,0.7566967010498047,0.7606332898139954,0.7641091346740723,0.5030616521835327,0.014180863276124,0.8710819482803345,0.9964805841445923,0.9945504069328308,0.9988296031951904
72,0.9961269497871399,0.7716730237007141,0.7940211296081543,0.76618891954422,0.527270495891571,0.010900921188294888,1.6000001e-06,0.8752079606056213,0.9972783923149109,0.995226263999939,0.9990950226783752,0.9953806400299072,0.7568304538726807,0.7606478333473206,0.7645363211631775,0.5031540989875793,0.014170361682772636,0.8712239265441895,0.9964819550514221,0.9945551753044128,0.9988305568695068
