epoch,accuracy,dice_coef,dice_coef_edema,dice_coef_enhancing,dice_coef_necrotic,loss,lr,mean_io_u_5,precision,sensitivity,specificity,val_accuracy,val_dice_coef,val_dice_coef_edema,val_dice_coef_enhancing,val_dice_coef_necrotic,val_loss,val_mean_io_u_5,val_precision,val_sensitivity,val_specificity
10,0.992016077041626,0.6210323572158813,0.52196204662323,0.6226728558540344,0.3419625461101532,0.026101598516106606,0.001,0.8407571315765381,0.9938637614250183,0.9904858469963074,0.9979650974273682,0.9908607602119446,0.6155292987823486,0.46560731530189514,0.6456230282783508,0.3536911606788635,0.028782764449715614,0.8314038515090942,0.9931005835533142,0.9888960719108582,0.9977114796638489
11,0.9926106333732605,0.6397699117660522,0.5539465546607971,0.6420612931251526,0.36531147360801697,0.024225478991866112,0.001,0.8495832681655884,0.9944000840187073,0.9911263585090637,0.9981416463851929,0.9926762580871582,0.6715826988220215,0.6168782114982605,0.6832981705665588,0.38832101225852966,0.023892706260085106,0.8630539774894714,0.994131863117218,0.9915429949760437,0.9980506300926208
12,0.9926618933677673,0.6424968838691711,0.5596515536308289,0.6425337195396423,0.37002357840538025,0.024028122425079346,0.001,0.8528820276260376,0.9943936467170715,0.9912446737289429,0.9981387853622437,0.9927285313606262,0.6590704321861267,0.6086127161979675,0.6779847741127014,0.35176631808280945,0.023072177544236183,0.8315184116363525,0.994267463684082,0.9915238618850708,0.9980957508087158
13,0.9929132461547852,0.6512817144393921,0.5785995125770569,0.6537278890609741,0.3749178946018219,0.023005906492471695,0.001,0.8525649309158325,0.9945307970046997,0.9916083216667175,0.9981842637062073,0.9926679134368896,0.6580445170402527,0.5640745162963867,0.6628048419952393,0.4074724316596985,0.02445037104189396,0.8631072044372559,0.9942287802696228,0.9914045929908752,0.9980831742286682
14,0.9932529330253601,0.6654263138771057,0.5966498255729675,0.674136757850647,0.39289945363998413,0.021872401237487793,0.001,0.8513906002044678,0.9948375225067139,0.9919509887695312,0.998285710811615,0.9921424388885498,0.6839804649353027,0.6399283409118652,0.7077604532241821,0.3908766508102417,0.026841862127184868,0.8560157418251038,0.9945403933525085,0.9900341629981995,0.998191773891449
15,0.993423342704773,0.6720293164253235,0.6049801111221313,0.6852108240127563,0.39984309673309326,0.02138558030128479,0.001,0.8502354621887207,0.994938313961029,0.9921950101852417,0.9983192086219788,0.9931872487068176,0.6902298331260681,0.6379032135009766,0.6942684650421143,0.4307519495487213,0.02188134379684925,0.8639851808547974,0.9947320818901062,0.9919514656066895,0.9982500076293945
16,0.9931924939155579,0.6683576703071594,0.5898116230964661,0.6845183372497559,0.4011019468307495,0.021875949576497078,0.001,0.8529736399650574,0.9948049783706665,0.9918546080589294,0.9982756972312927,0.9930006265640259,0.686744213104248,0.594207227230072,0.7261075377464294,0.42888936400413513,0.025061631575226784,0.8560387492179871,0.9954037070274353,0.9907845258712769,0.9984771609306335
17,0.9935491681098938,0.6788876056671143,0.6127743721008301,0.6924293637275696,0.4122181534767151,0.020827481523156166,0.001,0.8556404709815979,0.995101273059845,0.9922692775726318,0.9983733296394348,0.9926325082778931,0.6553501486778259,0.5845661759376526,0.649485170841217,0.38954073190689087,0.02333860471844673,0.8560199737548828,0.9940180778503418,0.9916120767593384,0.9980120658874512
18,0.99354487657547,0.6767730116844177,0.617106556892395,0.6815358400344849,0.4103277623653412,0.02070396952331066,0.001,0.8601874113082886,0.995098352432251,0.9922698140144348,0.9983727335929871,0.9904183149337769,0.6335580945014954,0.5898632407188416,0.6063335537910461,0.3412052094936371,0.03264382854104042,0.8542543649673462,0.9923804998397827,0.988616943359375,0.9974733591079712
19,0.9929029941558838,0.6560349464416504,0.5855265855789185,0.6524162292480469,0.3883226811885834,0.023088524118065834,0.001,0.852074146270752,0.9946776032447815,0.9914430975914001,0.9982344508171082,0.9931631684303284,0.6950875520706177,0.6629666090011597,0.6877913475036621,0.4315473735332489,0.021647963672876358,0.8583800196647644,0.9946820139884949,0.9919455051422119,0.998234212398529
20,0.9937462210655212,0.6866844296455383,0.6282485723495483,0.6980773210525513,0.42220380902290344,0.020143182948231697,0.001,0.8483178019523621,0.9953139424324036,0.9924533367156982,0.9984437227249146,0.9936566352844238,0.7071602940559387,0.6686015725135803,0.7416108846664429,0.42024293541908264,0.02081725187599659,0.8099926710128784,0.9952734112739563,0.9923522472381592,0.9984310269355774
21,0.9941349625587463,0.7014747262001038,0.6475433707237244,0.7201226353645325,0.43987908959388733,0.01884983479976654,0.001,0.8474746942520142,0.9955884218215942,0.9929475784301758,0.9985343813896179,0.9912476539611816,0.5827522873878479,0.48524776101112366,0.5009728074073792,0.3478492200374603,0.03184393420815468,0.8509101271629333,0.9921209812164307,0.9906207323074341,0.9973780512809753
22,0.9941458702087402,0.700911283493042,0.6470268964767456,0.7185913920402527,0.43967774510383606,0.01880393549799919,0.001,0.839976966381073,0.9955952167510986,0.9929566383361816,0.9985371828079224,0.9926700592041016,0.652059018611908,0.5751845836639404,0.6396380066871643,0.39567238092422485,0.0247248113155365,0.8665415048599243,0.993688702583313,0.991955578327179,0.9979007244110107
23,0.9941090941429138,0.7011274099349976,0.651181161403656,0.7135308384895325,0.4414409101009369,0.018669351935386658,0.001,0.8591166734695435,0.9955970644950867,0.9928858280181885,0.9985383749008179,0.9936822652816772,0.6915029883384705,0.6465873122215271,0.7359117865562439,0.3852749168872833,0.020471150055527687,0.8647708892822266,0.9947881698608398,0.9929066300392151,0.9982668161392212
24,0.994271457195282,0.708148181438446,0.6578032970428467,0.7272269129753113,0.4491473138332367,0.018088916316628456,0.001,0.8590505123138428,0.9957153797149658,0.9930919408798218,0.9985766410827637,0.9937858581542969,0.7041456699371338,0.6574470400810242,0.7137295603752136,0.44708383083343506,0.019217917695641518,0.8651705980300903,0.9952883124351501,0.9926303029060364,0.9984351396560669
25,0.9940637350082397,0.7002338767051697,0.647843599319458,0.7124984860420227,0.4422905743122101,0.01905360072851181,0.001,0.8540620803833008,0.9955539107322693,0.9928343296051025,0.998523473739624,0.9931788444519043,0.6739896535873413,0.6485902667045593,0.6691297292709351,0.38020047545433044,0.022383376955986023,0.8679043054580688,0.994748592376709,0.991938591003418,0.9982554912567139
26,0.9943901300430298,0.7107880115509033,0.6628232598304749,0.7269108891487122,0.4549526870250702,0.017649803310632706,0.001,0.8577096462249756,0.9958266019821167,0.9932170510292053,0.9986128211021423,0.9940974116325378,0.7268540859222412,0.6696690917015076,0.7626202702522278,0.4767087697982788,0.018161175772547722,0.8579554557800293,0.9954437017440796,0.993073046207428,0.9984860420227051
27,0.9941518306732178,0.7050344944000244,0.6473073959350586,0.7256053686141968,0.4488711953163147,0.018618144094944,0.001,0.8591152429580688,0.9956135153770447,0.9929602146148682,0.9985437989234924,0.9938719868659973,0.7050358653068542,0.6789711713790894,0.6988996267318726,0.4439413845539093,0.019436145201325417,0.8640334010124207,0.9951732754707336,0.9928929805755615,0.9983956217765808
28,0.9945114254951477,0.7172863483428955,0.6706384420394897,0.7379519939422607,0.46201908588409424,0.01712745614349842,0.001,0.852725088596344,0.9959172010421753,0.9933760166168213,0.9986441731452942,0.9938435554504395,0.7041908502578735,0.6502964496612549,0.7313974499702454,0.4367736577987671,0.01977706514298916,0.8529318571090698,0.9953585863113403,0.9926308989524841,0.9984586238861084
29,0.9942166805267334,0.705985963344574,0.6597991585731506,0.7177773118019104,0.44797584414482117,0.018331386148929596,0.001,0.8558433055877686,0.9956886172294617,0.9930198192596436,0.9985679984092712,0.9930126070976257,0.6918392181396484,0.6284533143043518,0.6997515559196472,0.4411555826663971,0.02234373614192009,0.8641246557235718,0.9947624802589417,0.9916101098060608,0.9982610940933228
30,0.994553804397583,0.7204769253730774,0.678446888923645,0.7382750511169434,0.4666409194469452,0.016910133883357048,0.001,0.8534586429595947,0.9959719777107239,0.9934007525444031,0.9986615180969238,0.9940913319587708,0.7313205599784851,0.7090304493904114,0.7525030374526978,0.46529480814933777,0.018458519130945206,0.8570005893707275,0.9954664707183838,0.9929912090301514,0.9984940886497498
31,0.9943733215332031,0.7133826613426208,0.662811279296875,0.7309104204177856,0.46135029196739197,0.01757359877228737,0.001,0.859875500202179,0.9957828521728516,0.993224024772644,0.9985992908477783,0.9941067099571228,0.7296584248542786,0.6976590156555176,0.7561109066009521,0.46649083495140076,0.018840663135051727,0.8630784749984741,0.9955514669418335,0.9929513931274414,0.9985228180885315
32,0.9945563077926636,0.7192520499229431,0.6781010627746582,0.7340667843818665,0.466304749250412,0.016987424343824387,0.001,0.8607346415519714,0.9959654808044434,0.9934067726135254,0.9986597895622253,0.9942799210548401,0.7282517552375793,0.6912164092063904,0.7469995021820068,0.4763159155845642,0.018044069409370422,0.8577660322189331,0.9955776929855347,0.9932824969291687,0.9985300302505493
33,0.9947158098220825,0.7269479632377625,0.686255931854248,0.743288516998291,0.4796396791934967,0.01628713868558407,0.001,0.8572404384613037,0.9961127638816833,0.9935807585716248,0.9987086653709412,0.9940237998962402,0.7114862203598022,0.6627588868141174,0.7588639855384827,0.4259676933288574,0.019274508580565453,0.8650569915771484,0.9950030446052551,0.993340253829956,0.9983379244804382
34,0.9947549104690552,0.7257555723190308,0.6859004497528076,0.7427579760551453,0.47574469447135925,0.01629435457289219,0.001,0.8529242277145386,0.9961168169975281,0.9936509728431702,0.9987099170684814,0.9941915273666382,0.7257249355316162,0.6619763970375061,0.7707916498184204,0.4716624915599823,0.018043996766209602,0.8637584447860718,0.9956401586532593,0.9930941462516785,0.9985518455505371
35,0.9948258996009827,0.7305915355682373,0.6892474293708801,0.7519170045852661,0.4825635850429535,0.01601771079003811,0.001,0.8582596182823181,0.996159017086029,0.9937571883201599,0.9987239241600037,0.9941262006759644,0.7132588624954224,0.7021226286888123,0.7648205757141113,0.38754379749298096,0.017927953973412514,0.8584505319595337,0.9958477020263672,0.9928131103515625,0.9986218810081482
36,0.9947280883789062,0.7272857427597046,0.6900110840797424,0.748465359210968,0.4720483720302582,0.01625763811171055,0.001,0.854204535484314,0.9961214065551758,0.9935948252677917,0.9987119436264038,0.994235098361969,0.7226700782775879,0.7031271457672119,0.7295587658882141,0.45953547954559326,0.018324321135878563,0.8634717464447021,0.9954665303230286,0.9933023452758789,0.9984932541847229
37,0.9945817589759827,0.7211554050445557,0.6781809329986572,0.7338879108428955,0.4740188717842102,0.01694284752011299,0.001,0.8571580648422241,0.9959972500801086,0.9933974742889404,0.9986708760261536,0.9944528341293335,0.7382113933563232,0.7011235356330872,0.7694159746170044,0.48375287652015686,0.017204346135258675,0.8598948121070862,0.9957849383354187,0.9934285879135132,0.9985993504524231
38,0.9949634075164795,0.7353194355964661,0.6991752982139587,0.7531952857971191,0.49020034074783325,0.015384790487587452,0.001,0.8567050695419312,0.9962683320045471,0.9939101934432983,0.9987601041793823,0.9942290186882019,0.7450050711631775,0.712981641292572,0.7789082527160645,0.4897218644618988,0.01829877868294716,0.8508127927780151,0.9958120584487915,0.9929361939430237,0.9986099600791931
39,0.9949414134025574,0.7346508502960205,0.6979398727416992,0.7535507678985596,0.4884345233440399,0.015606377273797989,0.001,0.8591581583023071,0.9962525963783264,0.9938833713531494,0.9987547993659973,0.9941800832748413,0.7462567687034607,0.7177441716194153,0.7648577690124512,0.5039847493171692,0.01809820346534252,0.8633338809013367,0.9956813454627991,0.9929717183113098,0.9985659718513489
40,0.9947501420974731,0.7280445694923401,0.6868290901184082,0.7501118779182434,0.47662898898124695,0.01629498228430748,0.001,0.8527456521987915,0.9961017966270447,0.9936572909355164,0.9987059831619263,0.9942675828933716,0.7217081189155579,0.6840418577194214,0.750392735004425,0.4539662003517151,0.01868683658540249,0.8668036460876465,0.9953960180282593,0.9934081435203552,0.9984689950942993
41,0.9949976801872253,0.7382899522781372,0.7013533115386963,0.7594825625419617,0.49361833930015564,0.015406311489641666,0.001,0.8559441566467285,0.9962930083274841,0.9939585328102112,0.9987682104110718,0.9945587515830994,0.738745927810669,0.7140985131263733,0.772914707660675,0.4693860709667206,0.017413869500160217,0.8687875866889954,0.995602548122406,0.9937917590141296,0.9985376596450806
42,0.9949353933334351,0.7359686493873596,0.6991799473762512,0.7574094533920288,0.48859935998916626,0.015551580116152763,0.001,0.85286545753479,0.9962261319160461,0.9938951730728149,0.998745858669281,0.9944215416908264,0.735012412071228,0.702332079410553,0.7705318927764893,0.4686335027217865,0.017814595252275467,0.8407814502716064,0.9955809712409973,0.9935758113861084,0.9985308647155762
43,0.9948681592941284,0.733230471611023,0.6953485012054443,0.7533499598503113,0.4855600893497467,0.015723703429102898,0.001,0.8544197082519531,0.9961994290351868,0.9937955737113953,0.9987375140190125,0.9941766262054443,0.7275720238685608,0.6681513786315918,0.7739808559417725,0.4697907269001007,0.019056828692555428,0.7887163162231445,0.9960653781890869,0.9925684928894043,0.9986947774887085
44,0.9951553344726562,0.7416549324989319,0.710669994354248,0.7581650018692017,0.49900558590888977,0.014849384315311909,0.001,0.8551040887832642,0.9964253306388855,0.994134247303009,0.9988119006156921,0.9945634603500366,0.7441891431808472,0.7115086317062378,0.7782575488090515,0.4883899986743927,0.016797028481960297,0.8554105758666992,0.9959223866462708,0.9935128092765808,0.9986454248428345
45,0.994830846786499,0.7319010496139526,0.6986771821975708,0.7437785863876343,0.48650646209716797,0.015909064561128616,0.001,0.858984112739563,0.996220588684082,0.9937031865119934,0.9987449645996094,0.9940842986106873,0.7076237201690674,0.6618282198905945,0.7370884418487549,0.4332074820995331,0.019481604918837547,0.8687704801559448,0.995452344417572,0.9930375814437866,0.9984893202781677
46,0.9944908022880554,0.7190561294555664,0.6769682168960571,0.7369731664657593,0.4637477397918701,0.01724608801305294,0.001,0.857218861579895,0.996035099029541,0.993202269077301,0.9986849427223206,0.9943847060203552,0.7456099390983582,0.7258298397064209,0.7821250557899475,0.47594189643859863,0.017063304781913757,0.858162522315979,0.9957950711250305,0.9932993650436401,0.9986034035682678
47,0.9952404499053955,0.7466641068458557,0.7174071073532104,0.7666491866111755,0.5037938356399536,0.01452904287725687,0.001,0.8486732244491577,0.996503472328186,0.9942235350608826,0.998838484287262,0.992355465888977,0.6672244071960449,0.5325828790664673,0.6988208889961243,0.4398367404937744,0.024136552587151527,0.8647642731666565,0.9935697317123413,0.9914599657058716,0.9978615641593933
48,0.995186984539032,0.7441203594207764,0.7150055170059204,0.763885498046875,0.49880698323249817,0.01461939886212349,0.001,0.8568520545959473,0.9964516162872314,0.9941673874855042,0.9988210201263428,0.9945603609085083,0.7412858009338379,0.7180647253990173,0.7770146131515503,0.4714737832546234,0.017156878486275673,0.851034939289093,0.9958184957504272,0.9936028122901917,0.9986106753349304
49,0.9949910044670105,0.7407400608062744,0.7068535089492798,0.7631815075874329,0.4942086338996887,0.01524251140654087,0.001,0.8548462390899658,0.9963065981864929,0.99394291639328,0.9987723231315613,0.9929406046867371,0.6624961495399475,0.6526350378990173,0.7233008146286011,0.2760731875896454,0.023095814511179924,0.857069730758667,0.9946826100349426,0.9916123747825623,0.9982349872589111
50,0.995127260684967,0.7420634031295776,0.710567831993103,0.7615480422973633,0.4973766803741455,0.014797227457165718,0.001,0.8517050743103027,0.9964038729667664,0.994101345539093,0.9988049268722534,0.9938008189201355,0.7294336557388306,0.6992672085762024,0.7640694379806519,0.45617562532424927,0.020282046869397163,0.8635584115982056,0.9952290654182434,0.992607593536377,0.9984155893325806
51,0.995154857635498,0.743415355682373,0.7151486873626709,0.7613779306411743,0.4983491897583008,0.01472370233386755,0.001,0.8559988737106323,0.9964367151260376,0.9941221475601196,0.9988164305686951,0.9939475059509277,0.7115961313247681,0.6768814921379089,0.7467299699783325,0.4243355095386505,0.01905023120343685,0.8668863773345947,0.9959007501602173,0.9923394322395325,0.9986405372619629
52,0.9951839447021484,0.74396151304245,0.7147157192230225,0.7621597051620483,0.5001835227012634,0.014624599367380142,0.001,0.8493173122406006,0.9964953064918518,0.9941235780715942,0.9988355040550232,0.9908006191253662,0.7170062065124512,0.6693317294120789,0.7340496778488159,0.46805092692375183,0.03081200085580349,0.8336117267608643,0.9947870969772339,0.9875649809837341,0.9982843995094299
53,0.9955348372459412,0.7609940767288208,0.742293655872345,0.7809801697731018,0.5217856168746948,0.01324110385030508,0.00020000001,0.8542799353599548,0.9967465400695801,0.99458247423172,0.9989195466041565,0.9948350787162781,0.7525091171264648,0.7278908491134644,0.7860453724861145,0.4973944127559662,0.015868067741394043,0.8524790406227112,0.9961423277854919,0.9938228130340576,0.9987180233001709
54,0.9957486987113953,0.7653896808624268,0.7485877275466919,0.7853275537490845,0.5286352634429932,0.0125029431656003,0.00020000001,0.8556569814682007,0.9968932867050171,0.9948445558547974,0.9989676475524902,0.994819164276123,0.7518422603607178,0.7320848703384399,0.7826682329177856,0.4939098060131073,0.016041189432144165,0.8587812185287476,0.9960339665412903,0.9939001798629761,0.9986819624900818
55,0.9957594871520996,0.766700267791748,0.7499271631240845,0.7869102358818054,0.5309467315673828,0.012406923808157444,0.00020000001,0.8550838828086853,0.9968847036361694,0.9948780536651611,0.9989640712738037,0.9947426915168762,0.7600589394569397,0.7381141781806946,0.7901125550270081,0.5133464336395264,0.016162483021616936,0.8564620018005371,0.9960582256317139,0.9937204122543335,0.9986906051635742
56,0.9957802295684814,0.767609715461731,0.751785397529602,0.7866765260696411,0.5329575538635254,0.01234530471265316,0.00020000001,0.8545289039611816,0.9969068765640259,0.9948947429656982,0.9989714622497559,0.994935929775238,0.7561472654342651,0.7256873250007629,0.7917407751083374,0.5084182024002075,0.015654444694519043,0.8530359864234924,0.9961510300636292,0.9940225481987,0.9987210631370544
57,0.9957877993583679,0.7675991654396057,0.750970721244812,0.7876612544059753,0.5327402949333191,0.012339657172560692,0.00020000001,0.8507243394851685,0.9969089031219482,0.9949069619178772,0.9989727139472961,0.9948874115943909,0.7525413036346436,0.7276268601417542,0.7889077067375183,0.4949227273464203,0.01613760180771351,0.8590960502624512,0.9960259795188904,0.9940463900566101,0.9986792802810669
58,0.9958285689353943,0.7684923410415649,0.753269374370575,0.7886170744895935,0.5330407023429871,0.012193202041089535,0.00020000001,0.8538819551467896,0.9969330430030823,0.9949669241905212,0.9989802837371826,0.9949452877044678,0.7567105889320374,0.7341166734695435,0.7913098931312561,0.5026723742485046,0.015712246298789978,0.8486795425415039,0.996090292930603,0.9940919876098633,0.9987002611160278
59,0.9958012104034424,0.7692306041717529,0.7537963390350342,0.7900131344795227,0.5340887904167175,0.012286420911550522,0.00020000001,0.8524806499481201,0.9969072341918945,0.9949343800544739,0.9989715218544006,0.9948663115501404,0.7603089213371277,0.7374317646026611,0.7984245419502258,0.5066655278205872,0.015782799571752548,0.8470826148986816,0.9961304664611816,0.993903636932373,0.9987144470214844
60,0.9958230257034302,0.7691152691841125,0.7543465495109558,0.7886223793029785,0.5344573855400085,0.012155595235526562,0.00020000001,0.8539072275161743,0.9969178438186646,0.9949676990509033,0.9989756941795349,0.9948731660842896,0.7566035985946655,0.7299452424049377,0.7838636636734009,0.5138932466506958,0.015993168577551842,0.8478916883468628,0.9962042570114136,0.9938290119171143,0.9987389445304871
61,0.9958464503288269,0.770308792591095,0.756076991558075,0.7900325059890747,0.5360862612724304,0.012141527608036995,0.00020000001,0.8546679019927979,0.9969517588615417,0.9949796199798584,0.9989870190620422,0.9949377775192261,0.7622265815734863,0.735647439956665,0.800414502620697,0.5140928030014038,0.01557732094079256,0.8475379347801208,0.9961827993392944,0.9940022230148315,0.9987313747406006
62,0.9958499073982239,0.7704185843467712,0.7560982704162598,0.7906382083892822,0.5358932614326477,0.012092743068933487,0.00020000001,0.8529418706893921,0.9969476461410522,0.9949948787689209,0.9989861249923706,0.9948665499687195,0.7599838972091675,0.7423137426376343,0.7982072234153748,0.5006875991821289,0.015770116820931435,0.8552924990653992,0.9960771203041077,0.9939525127410889,0.998696506023407
63,0.9958621859550476,0.7706576585769653,0.7580171227455139,0.7902454137802124,0.5353173613548279,0.012036732397973537,0.00020000001,0.8535172939300537,0.9969536066055298,0.99500972032547,0.9989873766899109,0.9948769211769104,0.7502782940864563,0.7319613099098206,0.7826977372169495,0.4877476990222931,0.01622190698981285,0.8532582521438599,0.9959828853607178,0.9940575361251831,0.9986642599105835
64,0.9958896040916443,0.7714777588844299,0.7592963576316833,0.7907605767250061,0.5367978811264038,0.011959973722696304,0.00020000001,0.8542369604110718,0.996969997882843,0.99504554271698,0.9989932179450989,0.9948886036872864,0.7594031691551208,0.7373377084732056,0.7963443398475647,0.5052112936973572,0.015954822301864624,0.8547090888023376,0.9960666298866272,0.9940081238746643,0.9986924529075623
65,0.9959791302680969,0.7747017741203308,0.7637448310852051,0.7946820855140686,0.5412883758544922,0.011642318218946457,4.0000003e-05,0.8543292284011841,0.9970446825027466,0.995150089263916,0.999017059803009,0.9949615597724915,0.7601057291030884,0.7399388551712036,0.7914132475852966,0.510321319103241,0.01570643112063408,0.8591091632843018,0.9961225390434265,0.9940852522850037,0.9987111687660217
66,0.9959859848022461,0.7747620940208435,0.7643590569496155,0.7944356203079224,0.5411593317985535,0.011617685668170452,4.0000003e-05,0.8544279336929321,0.9970399141311646,0.9951676726341248,0.9990164041519165,0.994979739189148,0.7626092433929443,0.7393487095832825,0.7956841588020325,0.5166501998901367,0.015613988973200321,0.8554806709289551,0.9961532950401306,0.9940952658653259,0.9987217783927917
67,0.995992124080658,0.7755043506622314,0.7647694945335388,0.7950552105903625,0.5430960059165955,0.011594918556511402,4.0000003e-05,0.8536674976348877,0.9970523715019226,0.9951656460762024,0.9990199208259583,0.99493807554245,0.7635294795036316,0.7412587404251099,0.797611653804779,0.5165060758590698,0.015635542571544647,0.8537042140960693,0.9961386322975159,0.9940291047096252,0.9987170100212097
68,0.9959938526153564,0.7757018804550171,0.7652850151062012,0.7948001623153687,0.5436322093009949,0.0115928053855896,4.0000003e-05,0.8540782928466797,0.9970517754554749,0.995171844959259,0.9990198612213135,0.9949873685836792,0.760652482509613,0.7383982539176941,0.796701192855835,0.5087528824806213,0.015603356994688511,0.8564336895942688,0.9961498975753784,0.9941161870956421,0.9987201690673828
69,0.9959951639175415,0.7754529714584351,0.7648671865463257,0.7945706844329834,0.5432749390602112,0.01158619299530983,4.0000003e-05,0.8543742895126343,0.9970493316650391,0.9951757192611694,0.9990190863609314,0.9949578046798706,0.7614243030548096,0.7423115968704224,0.7972708940505981,0.5073637962341309,0.015638399869203568,0.856322705745697,0.9961270093917847,0.9940779209136963,0.9987128376960754
70,0.9960010051727295,0.7758508920669556,0.7656598091125488,0.7950873970985413,0.5435600280761719,0.011563291773200035,4.0000003e-05,0.853877067565918,0.997053861618042,0.9951831102371216,0.9990202784538269,0.9949855804443359,0.7609001398086548,0.7401419281959534,0.7974604368209839,0.5072389245033264,0.015581097453832626,0.8536732196807861,0.9961583018302917,0.994103193283081,0.9987232089042664
71,0.995998203754425,0.7753521800041199,0.7649549841880798,0.7946317195892334,0.5427270531654358,0.011584063991904259,4.0000003e-05,0.8530375957489014,0.997054398059845,0.9951769113540649,0.9990208745002747,0.9949942827224731,0.7590096592903137,0.738277792930603,0.7952600121498108,0.5037422180175781,0.015748923644423485,0.8594562411308289,0.9961132407188416,0.9941633343696594,0.9987084865570068
72,0.9960070252418518,0.7758634090423584,0.7659982442855835,0.7953175902366638,0.543036937713623,0.011546659283339977,4.0000003e-05,0.8532713651657104,0.9970588088035583,0.9951874613761902,0.999022364616394,0.9949916005134583,0.7604618072509766,0.7402822375297546,0.7937008142471313,0.5091069340705872,0.01567656919360161,0.8543884754180908,0.996132493019104,0.9941355586051941,0.9987144470214844
